ui_entity_annotation_type_27,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_28,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_29,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_30,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_31,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_32,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_33,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_34,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_35,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_36,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_37,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_38,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_39,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_40,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_41,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_42,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_43,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_44,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_45,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_46,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_47,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_48,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_49,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_50,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_51,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_52,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_53,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_54,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_55,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_56,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_57,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_58,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_59,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_60,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_61,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_62,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_63,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_64,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_65,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_66,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_67,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_68,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_69,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_70,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_71,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_72,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_73,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_74,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_75,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_76,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_77,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_78,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_79,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_80,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_81,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_82,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_83,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_84,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_85,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_86,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_87,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_88,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_89,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_90,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_91,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_92,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_93,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_94,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_95,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_96,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_97,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_98,0,,,i,-1,0,32,,,,
ui_entity_annotation_type_99,0,,,i,-1,0,32,,,,
ui_entity_annotation_sstarget_00,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_01,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_02,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_03,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_04,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_05,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_06,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_07,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_08,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_09,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_10,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_11,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_12,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_13,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_14,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_15,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_16,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_17,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_18,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_19,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_20,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_21,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_22,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_23,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_24,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_25,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_26,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_27,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_28,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_29,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_30,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_31,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_32,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_33,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_34,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_35,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_36,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_37,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_38,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_39,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_40,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_41,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_42,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_43,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_44,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_45,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_46,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_47,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_48,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_49,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_50,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_51,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_52,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_53,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_54,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_55,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_56,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_57,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_58,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_59,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_60,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_61,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_62,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_63,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_64,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_65,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_66,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_67,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_68,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_69,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_70,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_71,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_72,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_73,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_74,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_75,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_76,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_77,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_78,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_79,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_80,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_81,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_82,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_83,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_84,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_85,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_86,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_87,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_88,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_89,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_90,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_91,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_92,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_93,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_94,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_95,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_96,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_97,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_98,0,,,i,15,0,15,,,,
ui_entity_annotation_sstarget_99,0,,,i,15,0,15,,,,
ui_minimized_cursor_hint_entity_00,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_01,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_02,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_03,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_04,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_05,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_06,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_07,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_08,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_09,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_10,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_11,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_12,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_13,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_14,0,,,e,,,,,,,
ui_minimized_cursor_hint_entity_15,0,,,e,,,,,,,
ui_minimized_cursor_hint_tag_00,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_01,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_02,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_03,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_04,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_05,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_06,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_07,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_08,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_09,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_10,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_11,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_12,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_13,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_14,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_tag_15,0,,,i,255,0,255,,,,
ui_minimized_cursor_hint_dist_00,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_01,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_02,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_03,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_04,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_05,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_06,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_07,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_08,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_09,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_10,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_11,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_12,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_13,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_14,0,,,f,0,0,10000,,,,
ui_minimized_cursor_hint_dist_15,0,,,f,0,0,10000,,,,
ui_capops_report_text,1,,,s,none,,,,,,
ui_capops_personnel_text,1,,,s,none,,,,,,
ui_in_vr,1,,,b,0,,,,,,
ui_total_loot_rooms,1,,,i,0,0,10000,,,,
ui_current_loot_rooms,1,,,i,0,0,10000,,,,
ui_loot_unlocked,1,,,s,none,,,,,,
ui_is_bink_skippable,1,,,b,0,,,,,,
ui_inworld_terminal_ent,1,,,e,,,,,,,
ui_inworld_terminal_wrist_ent,1,,,e,,,,,,,
ui_inworld_terminal_on,1,,,b,0,,,,,,
ui_inworld_terminal_hack,1,,,i,0,0,255,,,,
ui_close_vr_pause_menu,1,,,b,0,,,,,,
ui_hud_in_space,1,,,b,0,,,,,,
ui_hud_heist_boost,1,,,b,0,,,,,,
ui_hud_heist_boost_amount,1,,,f,0,,1000,,,,
ui_lockon_target_ent_0,1,,,e,,,,,,,
ui_lockon_target_ent_1,1,,,e,,,,,,,
ui_lockon_target_ent_2,1,,,e,,,,,,,
ui_lockon_target_ent_3,1,,,e,,,,,,,
ui_lockon_target_state_0,1,,,i,0,0,3,,,,
ui_lockon_target_state_1,1,,,i,0,0,3,,,,
ui_lockon_target_state_2,1,,,i,0,0,3,,,,
ui_lockon_target_state_3,1,,,i,0,0,3,,,,
ui_lockon_target_name_0,1,,,s,none,,,,,,
ui_lockon_target_name_1,1,,,s,none,,,,,,
ui_lockon_target_name_2,1,,,s,none,,,,,,
ui_lockon_target_name_3,1,,,s,none,,,,,,
ui_lockon_target_health_0,1,,,i,0,0,100,,,,
ui_lockon_target_health_1,1,,,i,0,0,100,,,,
ui_lockon_target_health_2,1,,,i,0,0,100,,,,
ui_lockon_target_health_3,1,,,i,0,0,100,,,,
ui_lockon_ads,1,,,b,0,,,,,,
ui_loadout_tut_index,1,,,i,0,0,10000,,,,
ui_loadouts_menu_disabled,1,,,b,0,0,1,,,,
ui_loadout_tut_string,1,,,s,none,,,,,,
ui_transition_movie,1,,,s,none,,,,,,
ui_opsmap_selected_mission,1,,,s,none,,,,,,
ui_epilogue_lines,1,,,b,0,,,,,,
ui_epilogue_line1,1,,,s,none,,,,,,
ui_epilogue_line2,1,,,s,none,,,,,,
ui_epilogue_line3,1,,,s,none,,,,,,
ui_epilogue_line4,1,,,s,none,,,,,,
ui_capops_is_audio,1,,,b,0,,,,,,
ui_opsmap_in_tutorial,,,,b,0,,,,,,
ui_hide_dpad_hud,,,,b,0,,,,,,
ui_capops_playback_bar,1,,,f,0,,1000,,,,
ui_hud_hidden_by_timer,0,,,b,0,0,1,,,,
ui_inworld_terminal_ent_2,1,,,e,,,,,,,
ui_inworld_terminal_hack2,1,,,i,0,0,255,,,,
ui_client_settle_time,1,,,i,0,0,10000,,,,
ui_fragreticles_0_target_ent,1,,,e,,,,,,,
ui_fragreticles_1_target_ent,1,,,e,,,,,,,
ui_fragreticles_2_target_ent,1,,,e,,,,,,,
ui_fragreticles_3_target_ent,1,,,e,,,,,,,
ui_fragreticles_4_target_ent,1,,,e,,,,,,,
ui_fragreticles_5_target_ent,1,,,e,,,,,,,
ui_fragreticles_6_target_ent,1,,,e,,,,,,,
ui_fragreticles_7_target_ent,1,,,e,,,,,,,
ui_fragreticles_0_lock_state,1,,,i,0,0,2,,,,
ui_fragreticles_1_lock_state,1,,,i,0,0,2,,,,
ui_fragreticles_2_lock_state,1,,,i,0,0,2,,,,
ui_fragreticles_3_lock_state,1,,,i,0,0,2,,,,
ui_fragreticles_4_lock_state,1,,,i,0,0,2,,,,
ui_fragreticles_5_lock_state,1,,,i,0,0,2,,,,
ui_fragreticles_6_lock_state,1,,,i,0,0,2,,,,
ui_fragreticles_7_lock_state,1,,,i,0,0,2,,,,
