70143,Halloween1Hack,143,3000,200,75143,LUA_MENU_MP_HALLOWEEN_HACK_1,armory_loot_crate_halloween,LUA_MENU_MP_HALLOWEEN_HACK_1_DESC,0,0,1,0,0,0
70144,Halloween1FreeHack,144,0,0,0,LUA_MENU_MP_HALLOWEEN_GIFT_1,icon_bundle_halloween,LUA_MENU_MP_HALLOWEEN_GIFT_HACK_DESC,0,0,1,0,1,0
70145,Halloween1NoTracker,145,0,0,0,LUA_MENU_MP_HALLOWEEN_HACK_1,armory_loot_crate_halloween,LUA_MENU_MP_HALLOWEEN_HACK_1_DESC,0,0,1,0,0,0
70146,Halloween1Gift,146,0,0,0,LUA_MENU_MP_HALLOWEEN_GIFT_1,icon_bundle_halloween,LUA_MENU_MP_HALLOWEEN_GIFT_ITEM_DESC,0,0,1,0,0,0
70147,Halloween1Bundle,147,0,1500,75147,LUA_MENU_MP_HALLOWEEN_BUNDLE,icon_bundle_halloween15,LUA_MENU_MP_HALLOWEEN_BUNDLE_DESC,0,0,1,0,1,0
70148,Halloween2Hack,148,3000,200,75148,LUA_MENU_MP_HALLOWEEN_HACK_2,armory_loot_crate_halloween,LUA_MENU_MP_HALLOWEEN_HACK_2_DESC,0,0,1,0,0,0
70149,Halloween2FreeHack,149,0,0,0,LUA_MENU_MP_HALLOWEEN_GIFT_2,icon_bundle_halloween,LUA_MENU_MP_HALLOWEEN_GIFT_HACK_DESC,0,0,1,0,1,0
70150,Halloween2NoTracker,150,0,0,0,LUA_MENU_MP_HALLOWEEN_HACK_2,armory_loot_crate_halloween,LUA_MENU_MP_HALLOWEEN_HACK_2_DESC,0,0,1,0,0,0
70151,Halloween2Gift,151,0,0,0,LUA_MENU_MP_HALLOWEEN_GIFT_2,icon_bundle_halloween,LUA_MENU_MP_HALLOWEEN_GIFT_ITEM_DESC,0,0,1,0,0,0
70152,Halloween2Bundle,152,0,1500,75152,LUA_MENU_MP_HALLOWEEN_BUNDLE,icon_bundle_halloween15,LUA_MENU_MP_HALLOWEEN_BUNDLE_DESC,0,0,1,0,1,0
70153,Halloween3Hack,153,3000,200,75153,LUA_MENU_MP_HALLOWEEN_HACK_3,armory_loot_crate_halloween,LUA_MENU_MP_HALLOWEEN_HACK_3_DESC,0,0,1,0,0,0
70154,Halloween3FreeHack,154,0,0,0,LUA_MENU_MP_HALLOWEEN_GIFT_3,icon_bundle_halloween,LUA_MENU_MP_HALLOWEEN_GIFT_HACK_DESC,0,0,1,0,1,0
70155,Halloween3NoTracker,155,0,0,0,LUA_MENU_MP_HALLOWEEN_HACK_3,armory_loot_crate_halloween,LUA_MENU_MP_HALLOWEEN_HACK_3_DESC,0,0,1,0,0,0
70156,Halloween3Gift,156,0,0,0,LUA_MENU_MP_HALLOWEEN_GIFT_3,icon_bundle_halloween,LUA_MENU_MP_HALLOWEEN_GIFT_ITEM_DESC,0,0,1,0,0,0
70157,Halloween3Bundle,157,0,1500,75157,LUA_MENU_MP_HALLOWEEN_BUNDLE,icon_bundle_halloween15,LUA_MENU_MP_HALLOWEEN_BUNDLE_DESC,0,0,1,0,1,0
70158,Halloween4Gift,158,0,0,0,LUA_MENU_MP_HALLOWEEN_GIFT_3,icon_bundle_halloween,LUA_MENU_MP_HALLOWEEN_GIFT_ITEM_DESC,0,0,1,0,0,0
70159,ZombieRigHack,159,0,0,0,LUA_MENU_MP_ZOMBIE_HACK,icon_bribe_rig_zombies,LUA_MENU_MP_ZOMBIE_HACK_DESC,0,0,1,0,0,0
70160,MeleeAxe,160,0,0,0,LUA_MENU_MP_AXE_HACK,icon_bribe_weapon_axe,LUA_MENU_MP_AXE_HACK_DESC,0,0,1,0,0,0
70161,HalloweenHorrorsBundle,161,40000,2500,75161,LUA_MENU_MP_HALLOWEEN_TRIPLE_PLAY_MP,icon_bundle_halloween_triple_mp,LUA_MENU_MP_HALLOWEEN_TRIPLE_PLAY_MP_DESC,0,0,1,0,1,0
70162,HalloweenHorrorsZBundle,162,40000,2500,75162,LUA_MENU_MP_HALLOWEEN_TRIPLE_PLAY_CP,icon_bundle_halloween_triple_cp,LUA_MENU_MP_HALLOWEEN_TRIPLE_PLAY_CP_DESC,0,0,1,0,1,0
70163,EpicHackPaid,163,6000,400,75163,LUA_MENU_MP_BRIBE_EPIC,icon_bribe_epic,LUA_MENU_MP_BRIBE_EPIC_DESC,0,0,1,0,0,0
70165,FTLHack,165,0,0,0,LUA_MENU_MP_BRIBE_FTL,icon_bribe_rig_ftl,LUA_MENU_MP_BRIBE_FTL_DESC,0,0,1,1000,0,0
70164,SynapticHack,164,0,0,0,LUA_MENU_MP_BRIBE_SYNAPTIC,icon_bribe_rig_synaptic,LUA_MENU_MP_BRIBE_SYNAPTIC_DESC,0,0,1,1000,0,0
70166,StrykerHack,166,0,0,0,LUA_MENU_MP_BRIBE_STRYKER,icon_bribe_rig_stryker,LUA_MENU_MP_BRIBE_STRYKER_DESC,0,0,1,1000,0,0
70167,PhantomHack,167,0,0,0,LUA_MENU_MP_BRIBE_PHANTOM,icon_bribe_rig_phantom,LUA_MENU_MP_BRIBE_PHANTOM_DESC,0,0,1,1000,0,0
70168,NukeWeaponHack,168,4500,300,75168,LUA_MENU_MP_BRIBE_NUKE,icon_bribe_nuke,LUA_MENU_MP_BRIBE_NUKE_DESC,0,0,1,0,0,0
70169,WinterHack,169,4500,300,75169,LUA_MENU_MP_BRIBE_WINTER,armory_loot_crate_holiday,LUA_MENU_MP_BRIBE_WINTER_DESC,0,0,1,0,0,0
70170,SummerHack,170,4500,300,75170,LUA_MENU_MP_BRIBE_SUMMER,armory_loot_crate_summer,LUA_MENU_MP_BRIBE_SUMMER_DESC,0,0,1,0,0,0
70171,HalloweenHack,171,4500,300,75171,LUA_MENU_MP_BRIBE_HALLOWEEN,armory_loot_crate_halloween,LUA_MENU_MP_BRIBE_HALLOWEEN_DESC,0,0,1,0,0,0
70172,LegendaryARHack,172,0,0,0,LUA_MENU_MP_BRIBE_ARHACK,icon_bribe_weapon_assualt,LUA_MENU_MP_BRIBE_ARHACK_DESC,0,0,1,0,0,0
70173,LegendaryARHackBundle,173,15000,1000,75173,LUA_MENU_MP_BUNDLE_ARHACK,icon_bundle_rare_assault,LUA_MENU_MP_BUNDLE_ARHACK_DESC,0,0,1,0,1,0
70174,LegendaryLMGHack,174,0,0,0,LUA_MENU_MP_BRIBE_LMGHACK,icon_bribe_weapon_lmg,LUA_MENU_MP_BRIBE_LMGHACK_DESC,0,0,1,0,0,0
70175,LegendaryLMGHackBundle,175,15000,1000,75175,LUA_MENU_MP_BUNDLE_LMGHACK,icon_bundle_rare_lmg,LUA_MENU_MP_BUNDLE_LMGHACK_DESC,0,0,1,0,1,0
70176,LegendarySniperHack,176,0,0,0,LUA_MENU_MP_BRIBE_SNIPERHACK,icon_bribe_weapon_sniper,LUA_MENU_MP_BRIBE_SNIPERHACK_DESC,0,0,1,0,0,0
70177,LegendarySniperHackBundle,177,15000,1000,75177,LUA_MENU_MP_BUNDLE_SNIPERHACK,icon_bundle_rare_sniper,LUA_MENU_MP_BUNDLE_SNIPERHACK_DESC,0,0,1,0,1,0
70178,LegendaryPistolHack,178,0,0,0,LUA_MENU_MP_BRIBE_PISTOLHACK,icon_bribe_weapon_pistol,LUA_MENU_MP_BRIBE_PISTOLHACK_DESC,0,0,1,0,0,0
70179,LegendaryPistolHackBundle,179,15000,1000,75179,LUA_MENU_MP_BUNDLE_PISTOLHACK,icon_bundle_rare_pistol,LUA_MENU_MP_BUNDLE_PISTOLHACK_DESC,0,0,1,0,1,0
70180,LegendaryShotgunHack,180,0,0,0,LUA_MENU_MP_BRIBE_SHOTGUNHACK,icon_bribe_weapon_shotgun,LUA_MENU_MP_BRIBE_SHOTGUNHACK_DESC,0,0,1,0,0,0
70181,LegendaryShotgunHackBundle,181,15000,1000,75181,LUA_MENU_MP_BUNDLE_SHOTGUNHACK,icon_bundle_rare_shotgun,LUA_MENU_MP_BUNDLE_SHOTGUNHACK_DESC,0,0,1,0,1,0
70182,ARCamoHack,182,0,0,0,LUA_MENU_MP_BRIBE_ASSAULTCAMO,icon_bribe_weapon_camo,LUA_MENU_MP_BRIBE_ASSAULTCAMO_DESC,0,0,1,1000,0,0
70183,LMGCamoHack,183,0,0,0,LUA_MENU_MP_BRIBE_LMGCAMO,icon_bribe_weapon_camo,LUA_MENU_MP_BRIBE_LMGCAMO_DESC,0,0,1,1000,0,0
70184,MeleeCamoHack,184,0,0,0,LUA_MENU_MP_BRIBE_MELEECAMO,icon_bribe_weapon_camo,LUA_MENU_MP_BRIBE_MELEECAMO_DESC,0,0,1,1000,0,0
70185,PistolCamoHack,185,0,0,0,LUA_MENU_MP_BRIBE_PISTOLCAMO,icon_bribe_weapon_camo,LUA_MENU_MP_BRIBE_PISTOLCAMO_DESC,0,0,1,1000,0,0
70186,ProjectileCamoHack,186,0,0,0,LUA_MENU_MP_BRIBE_PROJECTILECAMO,icon_bribe_weapon_camo,LUA_MENU_MP_BRIBE_PROJECTILECAMO_DESC,0,0,1,1000,0,0
70187,ShotgunCamoHack,187,0,0,0,LUA_MENU_MP_BRIBE_SHOTGUNCAMO,icon_bribe_weapon_camo,LUA_MENU_MP_BRIBE_SHOTGUNCAMO_DESC,0,0,1,1000,0,0
70188,SMGCamoHack,188,0,0,0,LUA_MENU_MP_BRIBE_SMGCAMO,icon_bribe_weapon_camo,LUA_MENU_MP_BRIBE_SMGCAMO_DESC,0,0,1,1000,0,0
70189,SniperCamoHack,189,0,0,0,LUA_MENU_MP_BRIBE_SNIPERCAMO,icon_bribe_weapon_camo,LUA_MENU_MP_BRIBE_SNIPERCAMO_DESC,0,0,1,1000,0,0
70190,CompleteMk2Salvage,190,0,0,0,LUA_MENU_MP_HACK_COMPLETE_MKII,icon_bribe_mk2,LUA_MENU_MP_HACK_COMPLETE_MKII_DESC,0,0,1,1000,0,0
70191,FeastAndBeastHack,191,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP1,icon_bribe_feastandbeast,LUA_MENU_MP_BRIBE_WEAPONDROP1_DESC,0,0,1,0,0,0
70192,WreckTheHallsHack,192,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP2,icon_bribe_wreckthehalls,LUA_MENU_MP_BRIBE_WEAPONDROP2_DESC,0,0,1,0,0,0
70193,ResolutionReloadHack,193,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP3,icon_bribe_resolutionreload,LUA_MENU_MP_BRIBE_WEAPONDROP3_DESC,0,0,1,0,0,0
70194,NukeWarmLovinHack,194,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP4,icon_bribe_nuke,LUA_MENU_MP_BRIBE_WEAPONDROP4_DESC,0,0,1,0,0,0
70195,LuckOfTheIrishHack,195,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP5,icon_bribe_aiming,LUA_MENU_MP_BRIBE_WEAPONDROP5_DESC,0,0,1,0,0,0
70196,SilentAndDeadlyHack,196,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP6,icon_bribe_silent,LUA_MENU_MP_BRIBE_WEAPONDROP6_DESC,0,0,1,0,0,0
70197,FeastAndBeast,197,40000,2500,75197,LUA_MENU_MP_BUNDLE_FEASTANDBEAST,icon_bundle_feastandbeast_mp,LUA_MENU_MP_BUNDLE_FEASTANDBEAST_DESC,0,0,1,0,1,0
70198,WreckTheHalls,198,52500,3500,75198,LUA_MENU_MP_BUNDLE_WRECKTHEHALLS,icon_bundle_wreckthehalls_grandslam_mp,LUA_MENU_MP_BUNDLE_WRECKTHEHALLS_DESC,0,0,1,0,1,0
70199,NoDupesBig,199,47500,3300,75199,LUA_MENU_MP_BUNDLE_NODUPESBIG,icon_bundle_wreckthehalls_nodupe_mp,LUA_MENU_MP_BUNDLE_NODUPESBIG_DESC,0,0,1,0,1,0
70200,FeastAndBeastZ,200,40000,2500,75200,LUA_MENU_MP_ZOMBIES_BUNDLE_FEASTANDBEAST,icon_bundle_feastandbeast_cp,LUA_MENU_MP_ZOMBIES_BUNDLE_FEASTANDBEAST_DESC,0,0,1,0,1,0
70201,WreckTheHallsZ,201,52500,3500,75201,LUA_MENU_MP_ZOMBIES_BUNDLE_WRECKTHEHALLS,icon_bundle_wreckthehalls_grandslam_cp,LUA_MENU_MP_ZOMBIES_BUNDLE_WRECKTHEHALLS_DESC,0,0,1,0,1,0
70202,WinterHackSalvage,202,0,0,0,LUA_MENU_MP_BRIBE_WINTER,armory_loot_crate_holiday,LUA_MENU_MP_BRIBE_WINTER_DESC,0,0,1,750,0,0
70203,LegendaryARHackZBundle,203,15000,1000,75203,LUA_MENU_MP_BUNDLE_ARHACK,icon_bundle_rare_assault_cp,LUA_MENU_MP_BUNDLE_ARHACK_DESC_CP,0,0,1,0,1,0
70204,LegendaryLMGHackZBundle,204,15000,1000,75204,LUA_MENU_MP_BUNDLE_LMGHACK,icon_bundle_rare_lmg_cp,LUA_MENU_MP_BUNDLE_LMGHACK_DESC_CP,0,0,1,0,1,0
70205,LegendarySniperHackZBundle,205,15000,1000,75205,LUA_MENU_MP_BUNDLE_SNIPERHACK,icon_bundle_rare_sniper_cp,LUA_MENU_MP_BUNDLE_SNIPERHACK_DESC_CP,0,0,1,0,1,0
70206,LegendaryPistolHackZBundle,206,15000,1000,75206,LUA_MENU_MP_BUNDLE_PISTOLHACK,icon_bundle_rare_pistol_cp,LUA_MENU_MP_BUNDLE_PISTOLHACK_DESC_CP,0,0,1,0,1,0
70207,LegendaryShotgunHackZBundle,207,15000,1000,75207,LUA_MENU_MP_BUNDLE_SHOTGUNHACK,icon_bundle_rare_shotgun_cp,LUA_MENU_MP_BUNDLE_SHOTGUNHACK_DESC_CP,0,0,1,0,1,0
70208,LegendarySMGZBundle,208,15000,1000,75208,LUA_MENU_MP_QUARTERMASTER_BUNDLE_5_SMG,icon_bundle_rare_smg_cp,LUA_MENU_MP_BUNDLE_SMGHACK_DESC_CP,0,0,1,0,1,0
70209,FeastAndBeastSalvage,209,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP1,icon_bribe_feastandbeast,LUA_MENU_MP_BRIBE_WEAPONDROP1_DESC,0,0,1,1000,0,0
70210,WreckTheHallsSalvage,210,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP2,icon_bribe_wreckthehalls,LUA_MENU_MP_BRIBE_WEAPONDROP2_DESC,0,0,1,1000,0,0
70211,ResolutionReloadSalvage,211,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP3,icon_bribe_resolutionreload,LUA_MENU_MP_BRIBE_WEAPONDROP3_DESC,0,0,1,1000,0,0
70212,NukeWarmLovinSalvage,212,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP4,icon_bribe_nuke,LUA_MENU_MP_BRIBE_WEAPONDROP4_DESC,0,0,1,1000,0,0
70213,LuckOfTheIrishSalvage,213,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP5,icon_bribe_aiming,LUA_MENU_MP_BRIBE_WEAPONDROP5_DESC,0,0,1,1000,0,0
70214,SilentAndDeadlySalvage,214,0,0,0,LUA_MENU_MP_BRIBE_WEAPONDROP6,icon_bribe_silent,LUA_MENU_MP_BRIBE_WEAPONDROP6_DESC,0,0,1,1000,0,0
70215,ResolutionReload,215,40000,2500,75215,LUA_MENU_MP_BUNDLE_RESOLUTION,icon_bundle_resolutionreload_mp,LUA_MENU_MP_BUNDLE_RESOLUTION_DESC,0,0,1,0,1,0
70216,ResolutionReloadZ,216,40000,2500,75216,LUA_MENU_MP_BUNDLE_RESOLUTION,icon_bundle_resolutionreload_cp,LUA_MENU_MP_BUNDLE_RESOLUTION_DESC_CP,0,0,1,0,1,0
70217,NukeWarmLovin,217,40000,2500,75217,LUA_MENU_MP_BUNDLE_NUKEWARMLOVIN,icon_bundle_nukewarmlovin_mp,LUA_MENU_MP_BUNDLE_NUKEWARMLOVIN_DESC,0,0,1,0,1,0
70218,NukeWarmLovinZ,218,40000,2500,75218,LUA_MENU_MP_BUNDLE_NUKEWARMLOVIN,icon_bundle_nukewarmlovin_cp,LUA_MENU_MP_ZOMBIES_BUNDLE_NUKEWARMLOVIN_DESC,0,0,1,0,1,0
70219,LuckOfTheIrish,219,40000,2500,75219,LUA_MENU_MP_BUNDLE_LUCKOFTHEIRISH,icon_bundle_luckoftheirish_mp,LUA_MENU_MP_BUNDLE_LUCKOFTHEIRISH_DESC,0,0,1,0,1,0
70220,LuckOfTheIrishZ,220,40000,2500,75220,LUA_MENU_MP_BUNDLE_LUCKOFTHEIRISH,icon_bundle_luckoftheirish_cp,LUA_MENU_MP_ZOMBIES_BUNDLE_LUCKOFTHEIRISH_DESC,0,0,1,0,1,0
70222,SilentAndDeadlyZ,222,40000,2500,75222,LUA_MENU_MP_BUNDLE_SILENTANDDEADLY,icon_bundle_silentanddeadly_cp,LUA_MENU_MP_ZOMBIES_BUNDLE_SILENTANDDEADLY_DESC,0,0,1,0,1,0
70221,SilentAndDeadly,221,40000,2500,75221,LUA_MENU_MP_BUNDLE_SILENTANDDEADLY,icon_bundle_silentanddeadly_mp,LUA_MENU_MP_BUNDLE_SILENTANDDEADLY_DESC,0,0,1,0,1,0
70223,HoneyBadger,223,0,0,0,LUA_MENU_MP_BRIBE_HONEYBADGER,icon_bribe_weapon_assualt,LUA_MENU_MP_BRIBE_HONEYBADGER_DESC,1,190089,1,0,0,0
