ch_iw7_lockon_kill_streak_points,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lockon,>=,4,,,,,
ch_iw7_lockon_no_lock_on,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lockon_kill_streak_points,>=,1,,,,,
ch_iw7_lockon_kill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lockon_kill_streak_points,>=,2,,,,,
ch_iw7_lockon_streak_double,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lockon_kill_streak_points,>=,3,,,,,
ch_iw7_lockon_kill_3_streaks,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lockon_kill_streak_points,>=,4,,,,,
ch_iw7_lockon_combo,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lockon_kill_streak_points,>=,5,,,,,
ch_iw7_kbs_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_kbs,>=,4,,,,,
ch_iw7_kbs_longshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_kbs_headshot,>=,1,,,,,
ch_iw7_kbs_holdbreath,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_kbs_headshot,>=,2,,,,,
ch_iw7_kbs_6attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_kbs_headshot,>=,3,,,,,
ch_iw7_kbs_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_kbs_headshot,>=,4,,,,,
ch_iw7_kbs_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_kbs_headshot,>=,5,,,,,
ch_iw7_m8_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m8,>=,4,,,,,
ch_iw7_m8_longshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m8_headshot,>=,1,,,,,
ch_iw7_m8_holdbreath,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m8_headshot,>=,2,,,,,
ch_iw7_m8_6attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m8_headshot,>=,3,,,,,
ch_iw7_m8_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m8_headshot,>=,4,,,,,
ch_iw7_m8_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m8_headshot,>=,5,,,,,
ch_iw7_cheytac_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytac,>=,4,,,,,
ch_iw7_cheytac_longshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytac_headshot,>=,1,,,,,
ch_iw7_cheytac_holdbreath,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytac_headshot,>=,2,,,,,
ch_iw7_cheytac_6attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytac_headshot,>=,3,,,,,
ch_iw7_cheytac_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytac_headshot,>=,4,,,,,
ch_iw7_cheytac_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytac_headshot,>=,5,,,,,
ch_iw7_m1_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1,>=,4,,,,,
ch_iw7_m1_longshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1_headshot,>=,1,,,,,
ch_iw7_m1_holdbreath,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1_headshot,>=,2,,,,,
ch_iw7_m1_6attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1_headshot,>=,3,,,,,
ch_iw7_m1_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1_headshot,>=,4,,,,,
ch_iw7_m1_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1_headshot,>=,5,,,,,
ch_iw7_m1c_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1c,>=,4,,,,,
ch_iw7_m1c_longshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1c_headshot,>=,1,,,,,
ch_iw7_m1c_optic,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1c_headshot,>=,2,,,,,
ch_iw7_m1c_0attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1c_headshot,>=,3,,,,,
ch_iw7_m1c_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1c_headshot,>=,4,,,,,
ch_iw7_m1c_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_m1c_headshot,>=,5,,,,,
ch_iw7_cheytacc_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytacc,>=,4,,,,,
ch_iw7_cheytacc_longshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytacc_headshot,>=,1,,,,,
ch_iw7_cheytacc_holdbreath,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytacc_headshot,>=,2,,,,,
ch_iw7_cheytacc_6attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytacc_headshot,>=,3,,,,,
ch_iw7_cheytacc_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytacc_headshot,>=,4,,,,,
ch_iw7_cheytacc_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_cheytacc_headshot,>=,5,,,,,
ch_iw7_devastator_hipfire,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_devastator,>=,4,,,,,
ch_iw7_devastator_pointblank,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_devastator_hipfire,>=,1,,,,,
ch_iw7_devastator_sliding,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_devastator_hipfire,>=,2,,,,,
ch_iw7_devastator_0attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_devastator_hipfire,>=,3,,,,,
ch_iw7_devastator_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_devastator_hipfire,>=,4,,,,,
ch_iw7_devastator_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_devastator_hipfire,>=,5,,,,,
ch_iw7_spas_hipfire,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spas,>=,4,,,,,
ch_iw7_spas_pointblank,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spas_hipfire,>=,1,,,,,
ch_iw7_spas_sliding,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spas_hipfire,>=,2,,,,,
ch_iw7_spas_0attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spas_hipfire,>=,3,,,,,
ch_iw7_spas_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spas_hipfire,>=,4,,,,,
ch_iw7_spas_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spas_hipfire,>=,5,,,,,
ch_iw7_sdfshotty_hipfire,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdfshotty,>=,4,,,,,
ch_iw7_sdfshotty_pointblank,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdfshotty_hipfire,>=,1,,,,,
ch_iw7_sdfshotty_sliding,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdfshotty_hipfire,>=,2,,,,,
ch_iw7_sdfshotty_0attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdfshotty_hipfire,>=,3,,,,,
ch_iw7_sdfshotty_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdfshotty_hipfire,>=,4,,,,,
ch_iw7_sdfshotty_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdfshotty_hipfire,>=,5,,,,,
ch_iw7_sonic_hipfire,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sonic,>=,4,,,,,
ch_iw7_sonic_pointblank,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sonic_hipfire,>=,1,,,,,
ch_iw7_sonic_sliding,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sonic_hipfire,>=,2,,,,,
ch_iw7_sonic_0attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sonic_hipfire,>=,3,,,,,
ch_iw7_sonic_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sonic_hipfire,>=,4,,,,,
ch_iw7_sonic_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sonic_hipfire,>=,5,,,,,
ch_iw7_spasc_hipfire,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spasc,>=,4,,,,,
ch_iw7_spasc_pointblank,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spasc_hipfire,>=,1,,,,,
ch_iw7_spasc_sliding,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spasc_hipfire,>=,2,,,,,
ch_iw7_spasc_0attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spasc_hipfire,>=,3,,,,,
ch_iw7_spasc_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spasc_hipfire,>=,4,,,,,
ch_iw7_spasc_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_spasc_hipfire,>=,5,,,,,
ch_iw7_mauler_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mauler,>=,4,,,,,
ch_iw7_mauler_penetrate,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mauler_headshot,>=,1,,,,,
ch_iw7_mauler_lastshots,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mauler_headshot,>=,2,,,,,
ch_iw7_mauler_6attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mauler_headshot,>=,3,,,,,
ch_iw7_mauler_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mauler_headshot,>=,4,,,,,
ch_iw7_mauler_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mauler_headshot,>=,5,,,,,
ch_iw7_sdflmg_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdflmg,>=,4,,,,,
ch_iw7_sdflmg_penetrate,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdflmg_headshot,>=,1,,,,,
ch_iw7_sdflmg_lastshots,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdflmg_headshot,>=,2,,,,,
ch_iw7_sdflmg_6attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdflmg_headshot,>=,3,,,,,
ch_iw7_sdflmg_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdflmg_headshot,>=,4,,,,,
ch_iw7_sdflmg_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_sdflmg_headshot,>=,5,,,,,
ch_iw7_lmg03_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lmg03,>=,4,,,,,
ch_iw7_lmg03_penetrate,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lmg03_headshot,>=,1,,,,,
ch_iw7_lmg03_lastshots,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lmg03_headshot,>=,2,,,,,
ch_iw7_lmg03_6attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lmg03_headshot,>=,3,,,,,
ch_iw7_lmg03_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lmg03_headshot,>=,4,,,,,
ch_iw7_lmg03_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_lmg03_headshot,>=,5,,,,,
ch_iw7_axe_frontstab,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_axe,>=,4,,,,,
ch_iw7_axe_backstab,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_axe_frontstab,>=,1,,,,,
ch_iw7_axe_melee_only,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_axe_frontstab,>=,2,,,,,
ch_iw7_axe_sliding,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_axe_frontstab,>=,3,,,,,
ch_iw7_axe_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_axe_frontstab,>=,4,,,,,
ch_iw7_axe_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_axe_frontstab,>=,5,,,,,
ch_iw7_rvn_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_rvn,>=,4,,,,,
ch_iw7_rvn_longshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_rvn_headshot,>=,1,,,,,
ch_iw7_rvn_optic,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_rvn_headshot,>=,2,,,,,
ch_iw7_rvn_0attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_rvn_headshot,>=,3,,,,,
ch_iw7_rvn_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_rvn_headshot,>=,4,,,,,
ch_iw7_rvn_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_rvn_headshot,>=,5,,,,,
ch_iw7_udm45_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_udm45,>=,4,,,,,
ch_iw7_udm45_pointblank,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_udm45_headshot,>=,1,,,,,
ch_iw7_udm45_pistol_only,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_udm45_headshot,>=,2,,,,,
ch_iw7_udm45_5attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_udm45_headshot,>=,3,,,,,
ch_iw7_udm45_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_udm45_headshot,>=,4,,,,,
ch_iw7_udm45_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_udm45_headshot,>=,5,,,,,
ch_iw7_vr_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_vr,>=,4,,,,,
ch_iw7_vr_longshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_vr_headshot,>=,1,,,,,
ch_iw7_vr_optic,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_vr_headshot,>=,2,,,,,
ch_iw7_vr_0attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_vr_headshot,>=,3,,,,,
ch_iw7_vr_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_vr_headshot,>=,4,,,,,
ch_iw7_vr_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_vr_headshot,>=,5,,,,,
ch_iw7_crdb_hipfire,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_crdb,>=,4,,,,,
ch_iw7_crdb_pointblank,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_crdb_hipfire,>=,1,,,,,
ch_iw7_crdb_sliding,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_crdb_hipfire,>=,2,,,,,
ch_iw7_crdb_0attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_crdb_hipfire,>=,3,,,,,
ch_iw7_crdb_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_crdb_hipfire,>=,4,,,,,
ch_iw7_crdb_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_crdb_hipfire,>=,5,,,,,
ch_iw7_mp28_hipfire,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mp28,>=,4,,,,,
ch_iw7_mp28_pointblank,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mp28_hipfire,>=,1,,,,,
ch_iw7_mp28_sliding,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mp28_hipfire,>=,2,,,,,
ch_iw7_mp28_0attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mp28_hipfire,>=,3,,,,,
ch_iw7_mp28_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mp28_hipfire,>=,4,,,,,
ch_iw7_mp28_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mp28_hipfire,>=,5,,,,,
ch_iw7_minilmg_headshot,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_minilmg,>=,4,,,,,
ch_iw7_minilmg_penetrate,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_27,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_minilmg_headshot,>=,1,,,,,
ch_iw7_minilmg_lastshots,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_41,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_minilmg_headshot,>=,2,,,,,
ch_iw7_minilmg_6attachments,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_48,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_minilmg_headshot,>=,3,,,,,
ch_iw7_minilmg_2multikill,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_45,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_minilmg_headshot,>=,4,,,,,
ch_iw7_minilmg_3streak,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_44,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_minilmg_headshot,>=,5,,,,,
ch_iw7_mod2187_hipfire,MP_FRONTEND_ONLY_REQUIRES_CAMO,LUA_MENU_CAMO_07,,playerdata.mp,rankedMatchData.challengeState.ch_iw7_mod2187,>=,4,,,,,
