medal_score_kill_ss_sentry_shock,,TRUE,medal,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
medal_score_kill_ss_jackal,,TRUE,medal,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
medal_score_kill_ss_siege_ship,,TRUE,medal,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
medal_score_kill_ss_dronedrop,,TRUE,medal,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
medal_score_kill_ss_uav,,TRUE,medal,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
medal_score_kill_ss_counter_uav,,TRUE,medal,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
medal_score_kill_ss_directional_uav,,TRUE,medal,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
medal_score_kill_ss_jammer,,TRUE,medal,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
medal_score_kill_ss_venom,,TRUE,medal,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
medal_score_kill_ss_trinity,,TRUE,medal,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
medal_score_use_enemy_dronedrop,,TRUE,medal,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
medal_xp_use_enemy_dronedrop,,TRUE,medal,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
medal_xp_kill_ss_mid,,TRUE,medal,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
medal_xp_kill_ss_large,,TRUE,medal,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
medal_xp_super_kill,,TRUE,medal,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
medal_xp_super_shutdown,,TRUE,medal,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
medal_mode_ctf_cap_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0
medal_mode_ctf_cap_score,SPLASHES_FLAG_CAPTURE,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0
medal_mode_ctf_kill_carrier_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0
medal_mode_ctf_kill_carrier_score,SPLASHES_KILLED_FLAG_CARRIER,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0
medal_mode_ctf_kill_with_flag_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0
medal_mode_ctf_kill_with_flag_score,SPLASHES_CARRIER_KILL,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0
medal_mode_ctf_nope_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0
medal_mode_ctf_nope_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_x_last_alive_xp,,TRUE,medal,0,0,500,0,0,500,0,0,0,0,0,0,500,0,0,0,0,0,0
medal_mode_x_last_alive_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_x_eliminate_xp,,TRUE,medal,0,0,500,0,0,500,0,0,0,0,0,0,500,0,0,0,0,0,0
medal_mode_x_eliminate_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_sd_last_defuse_xp,,TRUE,medal,0,0,500,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_sd_last_defuse_score,SPLASHES_DEFUSE,TRUE,medal,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0
medal_mode_sd_defuse_xp,,TRUE,medal,0,0,500,0,0,500,0,0,0,0,0,0,0,0,0,0,500,0,0
medal_mode_sd_defuse_score,SPLASHES_DEFUSE,TRUE,medal,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0
medal_mode_sd_detonate_xp,,TRUE,medal,0,0,500,0,0,500,0,0,0,0,0,0,0,0,0,0,500,0,0
medal_mode_sd_detonate_score,,TRUE,medal,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0
medal_mode_sd_plant_save_xp,,TRUE,medal,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0
medal_mode_sd_plant_save_score,,TRUE,medal,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0
medal_mode_sd_defuse_save_xp,,TRUE,medal,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0
medal_mode_sd_defuse_save_score,,TRUE,medal,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0
medal_mode_x_clear_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
medal_mode_x_clear_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_hp_secure_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0
medal_mode_hp_secure_score,SPLASHES_SECURED_POSITION,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0
medal_mode_hp_assault_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0
medal_mode_hp_assault_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0
medal_mode_hp_quick_cap_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0
medal_mode_hp_quick_cap_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_kc_own_tags_xp,,TRUE,medal,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_kc_own_tags_score,,TRUE,medal,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_kc_3_tags_xp,,TRUE,medal,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_kc_3_tags_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_dom_secure_b_xp,,TRUE,medal,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_dom_secure_b_score,SPLASHES_CAPTURE_NEUTRAL_B,TRUE,medal,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_dom_secure_neutral_xp,,TRUE,medal,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_dom_secure_neutral_score,SPLASHES_CAPTURE_NEUTRAL,TRUE,medal,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_dom_secure_neutralilized_score,,TRUE,medal,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_dom_assault_xp,,TRUE,medal,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_dom_assault_score,,TRUE,medal,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_dom_secure_xp,,TRUE,medal,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_dom_secure_score,SPLASHES_SECURED_POSITION,TRUE,medal,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_mode_uplink_dunk_xp,,TRUE,medal,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0
medal_mode_uplink_dunk_score,SPLASHES_BALL_SCORE,TRUE,medal,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0
medal_mode_uplink_fieldgoal_xp,,TRUE,medal,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,125,0
medal_mode_uplink_fieldgoal_score,SPLASHES_BALL_SCORE,TRUE,medal,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,125,0
medal_mode_uplink_intercept_xp,,TRUE,medal,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,125,0
medal_mode_uplink_intercept_score,SPLASHES_BALL_INTERCEPTION,TRUE,medal,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
medal_mode_uplink_kill_with_ball_xp,,TRUE,medal,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0
medal_mode_uplink_kill_with_ball_score,SPLASHES_BALL_CARRIER_KILL,TRUE,medal,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0
medal_mode_uplink_allyoop_xp,,TRUE,medal,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,125,0
medal_mode_uplink_allyoop_score,SPLASHES_BALL_PASS_ASSIST,TRUE,medal,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,125,0
medal_mode_uplink_kill_carrier_xp,,TRUE,medal,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0
medal_mode_uplink_kill_carrier_score,SPLASHES_KILLED_BALL_CARRIER,TRUE,medal,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0
medal_mode_x_assault_xp,,TRUE,medal,0,0,100,100,0,100,0,100,0,0,0,100,100,100,0,100,50,0,0
medal_mode_x_assault_score,SPLASHES_ASSAULT,TRUE,medal,0,0,25,25,0,25,0,25,0,0,0,25,25,25,0,25,25,0,0
medal_mode_x_defend_xp,,TRUE,medal,0,0,100,100,0,100,0,100,0,0,0,100,100,100,0,100,50,50,0
medal_mode_x_defend_score,SPLASHES_DEFEND,TRUE,medal,0,0,25,25,0,25,0,25,0,0,0,25,25,25,0,25,25,25,0
medal_mode_siege_secure_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0
medal_mode_siege_secure_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0
medal_mode_x_wipeout_xp,,TRUE,medal,0,0,100,100,0,100,0,100,0,0,0,100,100,100,0,100,50,50,0
medal_mode_x_wipeout_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_match_complete_xp,,TRUE,medal,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
medal_mode_gun_quick_kill_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
medal_mode_gun_quick_kill_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mode_gun_melee_1st_place_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
mode_gun_melee_1st_place_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mode_gun_melee_xp,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
mode_gun_melee_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_match_complete_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medal_match_complete_win_xp,,TRUE,medal,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
medal_match_complete_win_score,,TRUE,medal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
