iw7_devastator,camo43,ch_iw7_devastator_pointblank,0,
iw7_devastator,camo16,ch_iw7_devastator_sliding,0,
iw7_devastator,camo47,ch_iw7_devastator_0attachments,0,
iw7_devastator,camo14,ch_iw7_devastator_2multikill,0,
iw7_devastator,camo12,ch_iw7_devastator_3streak,0,
iw7_devastator,camo10,ch_iw7_devastator_gold,0,
iw7_devastator,camo95,ch_diamond_shotgun,0,
iw7_devastator,camo94,ch_solar,0,
iw7_devastator,camo96,ch_uber_camo,0,
iw7_spas,camo05,ch_iw7_spas,0,
iw7_spas,camo09,ch_iw7_spas,1,
iw7_spas,camo11,ch_iw7_spas,2,
iw7_spas,camo07,ch_iw7_spas,3,
iw7_spas,camo27,ch_iw7_spas_hipfire,0,
iw7_spas,camo41,ch_iw7_spas_hipfire,1,
iw7_spas,camo48,ch_iw7_spas_hipfire,2,
iw7_spas,camo45,ch_iw7_spas_hipfire,3,
iw7_spas,camo44,ch_iw7_spas_hipfire,4,
iw7_spas,camo43,ch_iw7_spas_pointblank,0,
iw7_spas,camo16,ch_iw7_spas_sliding,0,
iw7_spas,camo47,ch_iw7_spas_0attachments,0,
iw7_spas,camo14,ch_iw7_spas_2multikill,0,
iw7_spas,camo12,ch_iw7_spas_3streak,0,
iw7_spas,camo10,ch_iw7_spas_gold,0,
iw7_spas,camo95,ch_diamond_shotgun,0,
iw7_spas,camo94,ch_solar,0,
iw7_spas,camo96,ch_uber_camo,0,
iw7_sonic,camo05,ch_iw7_sonic,0,
iw7_sonic,camo09,ch_iw7_sonic,1,
iw7_sonic,camo11,ch_iw7_sonic,2,
iw7_sonic,camo07,ch_iw7_sonic,3,
iw7_sonic,camo27,ch_iw7_sonic_hipfire,0,
iw7_sonic,camo41,ch_iw7_sonic_hipfire,1,
iw7_sonic,camo48,ch_iw7_sonic_hipfire,2,
iw7_sonic,camo45,ch_iw7_sonic_hipfire,3,
iw7_sonic,camo44,ch_iw7_sonic_hipfire,4,
iw7_sonic,camo43,ch_iw7_sonic_pointblank,0,
iw7_sonic,camo16,ch_iw7_sonic_sliding,0,
iw7_sonic,camo47,ch_iw7_sonic_0attachments,0,
iw7_sonic,camo14,ch_iw7_sonic_2multikill,0,
iw7_sonic,camo12,ch_iw7_sonic_3streak,0,
iw7_sonic,camo10,ch_iw7_sonic_gold,0,
iw7_sonic,camo95,ch_diamond_shotgun,0,
iw7_sonic,camo94,ch_solar,0,
iw7_sonic,camo96,ch_uber_camo,0,
iw7_sdfshotty,camo05,ch_iw7_sdfshotty,0,
iw7_sdfshotty,camo09,ch_iw7_sdfshotty,1,
iw7_sdfshotty,camo11,ch_iw7_sdfshotty,2,
iw7_sdfshotty,camo07,ch_iw7_sdfshotty,3,
iw7_sdfshotty,camo27,ch_iw7_sdfshotty_hipfire,0,
iw7_sdfshotty,camo41,ch_iw7_sdfshotty_hipfire,1,
iw7_sdfshotty,camo48,ch_iw7_sdfshotty_hipfire,2,
iw7_sdfshotty,camo45,ch_iw7_sdfshotty_hipfire,3,
iw7_sdfshotty,camo44,ch_iw7_sdfshotty_hipfire,4,
iw7_sdfshotty,camo43,ch_iw7_sdfshotty_pointblank,0,
iw7_sdfshotty,camo16,ch_iw7_sdfshotty_sliding,0,
iw7_sdfshotty,camo47,ch_iw7_sdfshotty_0attachments,0,
iw7_sdfshotty,camo14,ch_iw7_sdfshotty_2multikill,0,
iw7_sdfshotty,camo12,ch_iw7_sdfshotty_3streak,0,
iw7_sdfshotty,camo10,ch_iw7_sdfshotty_gold,0,
iw7_sdfshotty,camo95,ch_diamond_shotgun,0,
iw7_sdfshotty,camo94,ch_solar,0,
iw7_sdfshotty,camo96,ch_uber_camo,0,
iw7_spasc,camo05,ch_iw7_spasc,0,
iw7_spasc,camo09,ch_iw7_spasc,1,
iw7_spasc,camo11,ch_iw7_spasc,2,
iw7_spasc,camo07,ch_iw7_spasc,3,
iw7_spasc,camo27,ch_iw7_spasc_hipfire,0,
iw7_spasc,camo41,ch_iw7_spasc_hipfire,1,
iw7_spasc,camo48,ch_iw7_spasc_hipfire,2,
iw7_spasc,camo45,ch_iw7_spasc_hipfire,3,
iw7_spasc,camo44,ch_iw7_spasc_hipfire,4,
iw7_spasc,camo43,ch_iw7_spasc_pointblank,0,
iw7_spasc,camo16,ch_iw7_spasc_sliding,0,
iw7_spasc,camo47,ch_iw7_spasc_0attachments,0,
iw7_spasc,camo14,ch_iw7_spasc_2multikill,0,
iw7_spasc,camo12,ch_iw7_spasc_3streak,0,
iw7_spasc,camo10,ch_iw7_spasc_gold,0,
iw7_spasc,camo95,ch_classic_diamond,0,
iw7_spasc,camo94,ch_solar,0,
iw7_spasc,camo96,ch_uber_camo,0,
iw7_mauler,camo05,ch_iw7_mauler,0,
iw7_mauler,camo09,ch_iw7_mauler,1,
iw7_mauler,camo11,ch_iw7_mauler,2,
iw7_mauler,camo07,ch_iw7_mauler,3,
iw7_mauler,camo27,ch_iw7_mauler_headshot,0,
iw7_mauler,camo41,ch_iw7_mauler_headshot,1,
iw7_mauler,camo48,ch_iw7_mauler_headshot,2,
iw7_mauler,camo45,ch_iw7_mauler_headshot,3,
iw7_mauler,camo44,ch_iw7_mauler_headshot,4,
iw7_mauler,camo43,ch_iw7_mauler_penetrate,0,
iw7_mauler,camo16,ch_iw7_mauler_lastshots,0,
iw7_mauler,camo47,ch_iw7_mauler_6attachments,0,
iw7_mauler,camo14,ch_iw7_mauler_2multikill,0,
iw7_mauler,camo12,ch_iw7_mauler_3streak,0,
iw7_mauler,camo10,ch_iw7_mauler_gold,0,
iw7_mauler,camo95,ch_diamond_lmg,0,
iw7_mauler,camo94,ch_solar,0,
iw7_mauler,camo96,ch_uber_camo,0,
iw7_sdflmg,camo05,ch_iw7_sdflmg,0,
iw7_sdflmg,camo09,ch_iw7_sdflmg,1,
iw7_sdflmg,camo11,ch_iw7_sdflmg,2,
iw7_sdflmg,camo07,ch_iw7_sdflmg,3,
iw7_sdflmg,camo27,ch_iw7_sdflmg_headshot,0,
iw7_sdflmg,camo41,ch_iw7_sdflmg_headshot,1,
iw7_sdflmg,camo48,ch_iw7_sdflmg_headshot,2,
iw7_sdflmg,camo45,ch_iw7_sdflmg_headshot,3,
iw7_sdflmg,camo44,ch_iw7_sdflmg_headshot,4,
iw7_sdflmg,camo43,ch_iw7_sdflmg_penetrate,0,
iw7_sdflmg,camo16,ch_iw7_sdflmg_lastshots,0,
iw7_sdflmg,camo47,ch_iw7_sdflmg_6attachments,0,
iw7_sdflmg,camo14,ch_iw7_sdflmg_2multikill,0,
iw7_sdflmg,camo12,ch_iw7_sdflmg_3streak,0,
iw7_sdflmg,camo10,ch_iw7_sdflmg_gold,0,
iw7_sdflmg,camo95,ch_diamond_lmg,0,
iw7_sdflmg,camo94,ch_solar,0,
iw7_sdflmg,camo96,ch_uber_camo,0,
iw7_lmg03,camo05,ch_iw7_lmg03,0,
iw7_lmg03,camo09,ch_iw7_lmg03,1,
iw7_lmg03,camo11,ch_iw7_lmg03,2,
iw7_lmg03,camo07,ch_iw7_lmg03,3,
iw7_lmg03,camo27,ch_iw7_lmg03_headshot,0,
iw7_lmg03,camo41,ch_iw7_lmg03_headshot,1,
iw7_lmg03,camo48,ch_iw7_lmg03_headshot,2,
iw7_lmg03,camo45,ch_iw7_lmg03_headshot,3,
iw7_lmg03,camo44,ch_iw7_lmg03_headshot,4,
iw7_lmg03,camo43,ch_iw7_lmg03_penetrate,0,
iw7_lmg03,camo16,ch_iw7_lmg03_lastshots,0,
iw7_lmg03,camo47,ch_iw7_lmg03_6attachments,0,
iw7_lmg03,camo14,ch_iw7_lmg03_2multikill,0,
iw7_lmg03,camo12,ch_iw7_lmg03_3streak,0,
iw7_lmg03,camo10,ch_iw7_lmg03_gold,0,
iw7_lmg03,camo95,ch_diamond_lmg,0,
iw7_lmg03,camo94,ch_solar,0,
iw7_lmg03,camo96,ch_uber_camo,0,
iw7_axe,camo05,ch_iw7_axe,0,
iw7_axe,camo09,ch_iw7_axe,1,
iw7_axe,camo11,ch_iw7_axe,2,
iw7_axe,camo07,ch_iw7_axe,3,
iw7_axe,camo27,ch_iw7_axe_frontstab,0,
iw7_axe,camo41,ch_iw7_axe_frontstab,1,
iw7_axe,camo48,ch_iw7_axe_frontstab,2,
iw7_axe,camo45,ch_iw7_axe_frontstab,3,
iw7_axe,camo44,ch_iw7_axe_frontstab,4,
iw7_axe,camo43,ch_iw7_axe_backstab,0,
iw7_axe,camo16,ch_iw7_axe_melee_only,0,
iw7_axe,camo47,ch_iw7_axe_sliding,0,
iw7_axe,camo14,ch_iw7_axe_2multikill,0,
iw7_axe,camo12,ch_iw7_axe_3streak,0,
iw7_axe,camo10,ch_iw7_axe_gold,0,
iw7_axe,camo95,ch_diamond_melee,0,MP_FRONTEND_ONLY_DLC_MELEE_DIAMOND
iw7_axe,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_MELEE_SOLAR
iw7_axe,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_MELEE_UBER_CAMO
iw7_rvn,camo05,ch_iw7_rvn,0,
iw7_rvn,camo09,ch_iw7_rvn,1,
iw7_rvn,camo11,ch_iw7_rvn,2,
iw7_rvn,camo07,ch_iw7_rvn,3,
iw7_rvn,camo27,ch_iw7_rvn_headshot,0,
iw7_rvn,camo41,ch_iw7_rvn_headshot,1,
iw7_rvn,camo48,ch_iw7_rvn_headshot,2,
iw7_rvn,camo45,ch_iw7_rvn_headshot,3,
iw7_rvn,camo44,ch_iw7_rvn_headshot,4,
iw7_rvn,camo43,ch_iw7_rvn_longshot,0,
iw7_rvn,camo16,ch_iw7_rvn_optic,0,
iw7_rvn,camo47,ch_iw7_rvn_0attachments,0,
iw7_rvn,camo14,ch_iw7_rvn_2multikill,0,
iw7_rvn,camo12,ch_iw7_rvn_3streak,0,
iw7_rvn,camo10,ch_iw7_rvn_gold,0,
iw7_rvn,camo95,ch_diamond_assault,0,MP_FRONTEND_ONLY_DLC_ASSAULT_DIAMOND
iw7_rvn,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_rvn,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_udm45,camo05,ch_iw7_udm45,0,
iw7_udm45,camo09,ch_iw7_udm45,1,
iw7_udm45,camo11,ch_iw7_udm45,2,
iw7_udm45,camo07,ch_iw7_udm45,3,
iw7_udm45,camo27,ch_iw7_udm45_headshot,0,
iw7_udm45,camo41,ch_iw7_udm45_headshot,1,
iw7_udm45,camo48,ch_iw7_udm45_headshot,2,
iw7_udm45,camo45,ch_iw7_udm45_headshot,3,
iw7_udm45,camo44,ch_iw7_udm45_headshot,4,
iw7_udm45,camo43,ch_iw7_udm45_pointblank,0,
iw7_udm45,camo16,ch_iw7_udm45_pistol_only,0,
iw7_udm45,camo47,ch_iw7_udm45_5attachments,0,
iw7_udm45,camo14,ch_iw7_udm45_2multikill,0,
iw7_udm45,camo12,ch_iw7_udm45_3streak,0,
iw7_udm45,camo10,ch_iw7_udm45_gold,0,
iw7_udm45,camo95,ch_diamond_pistol,0,MP_FRONTEND_ONLY_DLC_PISTOL_DIAMOND
iw7_udm45,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_udm45,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_vr,camo05,ch_iw7_vr,0,
iw7_vr,camo09,ch_iw7_vr,1,
iw7_vr,camo11,ch_iw7_vr,2,
iw7_vr,camo07,ch_iw7_vr,3,
iw7_vr,camo27,ch_iw7_vr_headshot,0,
iw7_vr,camo41,ch_iw7_vr_headshot,1,
iw7_vr,camo48,ch_iw7_vr_headshot,2,
iw7_vr,camo45,ch_iw7_vr_headshot,3,
iw7_vr,camo44,ch_iw7_vr_headshot,4,
iw7_vr,camo43,ch_iw7_vr_longshot,0,
iw7_vr,camo16,ch_iw7_vr_optic,0,
iw7_vr,camo47,ch_iw7_vr_0attachments,0,
iw7_vr,camo14,ch_iw7_vr_2multikill,0,
iw7_vr,camo12,ch_iw7_vr_3streak,0,
iw7_vr,camo10,ch_iw7_vr_gold,0,
iw7_vr,camo95,ch_diamond_assault,0,MP_FRONTEND_ONLY_DLC_ASSAULT_DIAMOND
iw7_vr,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_vr,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_crdb,camo05,ch_iw7_crdb,0,
iw7_crdb,camo09,ch_iw7_crdb,1,
iw7_crdb,camo11,ch_iw7_crdb,2,
iw7_crdb,camo07,ch_iw7_crdb,3,
iw7_crdb,camo27,ch_iw7_crdb_hipfire,0,
iw7_crdb,camo41,ch_iw7_crdb_hipfire,1,
iw7_crdb,camo48,ch_iw7_crdb_hipfire,2,
iw7_crdb,camo45,ch_iw7_crdb_hipfire,3,
iw7_crdb,camo44,ch_iw7_crdb_hipfire,4,
iw7_crdb,camo43,ch_iw7_crdb_pointblank,0,
iw7_crdb,camo16,ch_iw7_crdb_sliding,0,
iw7_crdb,camo47,ch_iw7_crdb_0attachments,0,
iw7_crdb,camo14,ch_iw7_crdb_2multikill,0,
iw7_crdb,camo12,ch_iw7_crdb_3streak,0,
iw7_crdb,camo10,ch_iw7_crdb_gold,0,
iw7_crdb,camo95,ch_diamond_smg,0,MP_FRONTEND_ONLY_DLC_SMG_DIAMOND
iw7_crdb,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_crdb,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_mp28,camo05,ch_iw7_mp28,0,
iw7_mp28,camo09,ch_iw7_mp28,1,
iw7_mp28,camo11,ch_iw7_mp28,2,
iw7_mp28,camo07,ch_iw7_mp28,3,
iw7_mp28,camo27,ch_iw7_mp28_hipfire,0,
iw7_mp28,camo41,ch_iw7_mp28_hipfire,1,
iw7_mp28,camo48,ch_iw7_mp28_hipfire,2,
iw7_mp28,camo45,ch_iw7_mp28_hipfire,3,
iw7_mp28,camo44,ch_iw7_mp28_hipfire,4,
iw7_mp28,camo43,ch_iw7_mp28_pointblank,0,
iw7_mp28,camo16,ch_iw7_mp28_sliding,0,
iw7_mp28,camo47,ch_iw7_mp28_0attachments,0,
iw7_mp28,camo14,ch_iw7_mp28_2multikill,0,
iw7_mp28,camo12,ch_iw7_mp28_3streak,0,
iw7_mp28,camo10,ch_iw7_mp28_gold,0,
iw7_mp28,camo95,ch_diamond_smg,0,MP_FRONTEND_ONLY_DLC_SMG_DIAMOND
iw7_mp28,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_mp28,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_minilmg,camo05,ch_iw7_minilmg,0,
iw7_minilmg,camo09,ch_iw7_minilmg,1,
iw7_minilmg,camo11,ch_iw7_minilmg,2,
iw7_minilmg,camo07,ch_iw7_minilmg,3,
iw7_minilmg,camo27,ch_iw7_minilmg_headshot,0,
iw7_minilmg,camo41,ch_iw7_minilmg_headshot,1,
iw7_minilmg,camo48,ch_iw7_minilmg_headshot,2,
iw7_minilmg,camo45,ch_iw7_minilmg_headshot,3,
iw7_minilmg,camo44,ch_iw7_minilmg_headshot,4,
iw7_minilmg,camo43,ch_iw7_minilmg_penetrate,0,
iw7_minilmg,camo16,ch_iw7_minilmg_lastshots,0,
iw7_minilmg,camo47,ch_iw7_minilmg_6attachments,0,
iw7_minilmg,camo14,ch_iw7_minilmg_2multikill,0,
iw7_minilmg,camo12,ch_iw7_minilmg_3streak,0,
iw7_minilmg,camo10,ch_iw7_minilmg_gold,0,
iw7_minilmg,camo95,ch_diamond_lmg,0,MP_FRONTEND_ONLY_DLC_LMG_DIAMOND
iw7_minilmg,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_minilmg,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_mod2187,camo05,ch_iw7_mod2187,0,
iw7_mod2187,camo09,ch_iw7_mod2187,1,
iw7_mod2187,camo11,ch_iw7_mod2187,2,
iw7_mod2187,camo07,ch_iw7_mod2187,3,
iw7_mod2187,camo27,ch_iw7_mod2187_hipfire,0,
iw7_mod2187,camo41,ch_iw7_mod2187_hipfire,1,
iw7_mod2187,camo48,ch_iw7_mod2187_hipfire,2,
iw7_mod2187,camo45,ch_iw7_mod2187_hipfire,3,
iw7_mod2187,camo44,ch_iw7_mod2187_hipfire,4,
iw7_mod2187,camo43,ch_iw7_mod2187_pointblank,0,
iw7_mod2187,camo16,ch_iw7_mod2187_sliding,0,
iw7_mod2187,camo47,ch_iw7_mod2187_0attachments,0,
iw7_mod2187,camo14,ch_iw7_mod2187_2multikill,0,
iw7_mod2187,camo12,ch_iw7_mod2187_3streak,0,
iw7_mod2187,camo10,ch_iw7_mod2187_gold,0,
iw7_mod2187,camo95,ch_diamond_shotgun,0,MP_FRONTEND_ONLY_DLC_SHOTGUN_DIAMOND
iw7_mod2187,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_mod2187,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_ba50cal,camo05,ch_iw7_ba50cal,0,
iw7_ba50cal,camo09,ch_iw7_ba50cal,1,
iw7_ba50cal,camo11,ch_iw7_ba50cal,2,
iw7_ba50cal,camo07,ch_iw7_ba50cal,3,
iw7_ba50cal,camo27,ch_iw7_ba50cal_headshot,0,
iw7_ba50cal,camo41,ch_iw7_ba50cal_headshot,1,
iw7_ba50cal,camo48,ch_iw7_ba50cal_headshot,2,
iw7_ba50cal,camo45,ch_iw7_ba50cal_headshot,3,
iw7_ba50cal,camo44,ch_iw7_ba50cal_headshot,4,
iw7_ba50cal,camo43,ch_iw7_ba50cal_longshot,0,
iw7_ba50cal,camo16,ch_iw7_ba50cal_holdbreath,0,
iw7_ba50cal,camo47,ch_iw7_ba50cal_6attachments,0,
iw7_ba50cal,camo14,ch_iw7_ba50cal_2multikill,0,
iw7_ba50cal,camo12,ch_iw7_ba50cal_3streak,0,
iw7_ba50cal,camo10,ch_iw7_ba50cal_gold,0,
iw7_ba50cal,camo95,ch_diamond_sniper,0,MP_FRONTEND_ONLY_DLC_SNIPER_DIAMOND
iw7_ba50cal,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_ba50cal,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_longshot,camo05,ch_iw7_longshot,0,
iw7_longshot,camo09,ch_iw7_longshot,1,
iw7_longshot,camo11,ch_iw7_longshot,2,
iw7_longshot,camo07,ch_iw7_longshot,3,
iw7_longshot,camo27,ch_iw7_longshot_headshot,0,
iw7_longshot,camo41,ch_iw7_longshot_headshot,1,
iw7_longshot,camo48,ch_iw7_longshot_headshot,2,
iw7_longshot,camo45,ch_iw7_longshot_headshot,3,
iw7_longshot,camo44,ch_iw7_longshot_headshot,4,
iw7_longshot,camo43,ch_iw7_longshot_longshot,0,
iw7_longshot,camo16,ch_iw7_longshot_holdbreath,0,
iw7_longshot,camo47,ch_iw7_longshot_6attachments,0,
iw7_longshot,camo14,ch_iw7_longshot_2multikill,0,
iw7_longshot,camo12,ch_iw7_longshot_3streak,0,
iw7_longshot,camo10,ch_iw7_longshot_gold,0,
iw7_longshot,camo95,ch_diamond_sniper,0,MP_FRONTEND_ONLY_DLC_SNIPER_DIAMOND
iw7_longshot,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_longshot,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_gauss,camo05,ch_iw7_gauss,0,
iw7_gauss,camo09,ch_iw7_gauss,1,
iw7_gauss,camo11,ch_iw7_gauss,2,
iw7_gauss,camo07,ch_iw7_gauss,3,
iw7_gauss,camo27,ch_iw7_gauss_headshot,0,
iw7_gauss,camo41,ch_iw7_gauss_headshot,1,
iw7_gauss,camo48,ch_iw7_gauss_headshot,2,
iw7_gauss,camo45,ch_iw7_gauss_headshot,3,
iw7_gauss,camo44,ch_iw7_gauss_headshot,4,
iw7_gauss,camo43,ch_iw7_gauss_longshot,0,
iw7_gauss,camo16,ch_iw7_gauss_optic,0,
iw7_gauss,camo47,ch_iw7_gauss_0attachments,0,
iw7_gauss,camo14,ch_iw7_gauss_2multikill,0,
iw7_gauss,camo12,ch_iw7_gauss_3streak,0,
iw7_gauss,camo10,ch_iw7_gauss_gold,0,
iw7_gauss,camo95,ch_diamond_assault,0,MP_FRONTEND_ONLY_DLC_ASSAULT_DIAMOND
iw7_gauss,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_gauss,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_mag,camo05,ch_iw7_mag,0,
iw7_mag,camo09,ch_iw7_mag,1,
iw7_mag,camo11,ch_iw7_mag,2,
iw7_mag,camo07,ch_iw7_mag,3,
iw7_mag,camo27,ch_iw7_mag_headshot,0,
iw7_mag,camo41,ch_iw7_mag_headshot,1,
iw7_mag,camo48,ch_iw7_mag_headshot,2,
iw7_mag,camo45,ch_iw7_mag_headshot,3,
iw7_mag,camo44,ch_iw7_mag_headshot,4,
iw7_mag,camo43,ch_iw7_mag_pointblank,0,
iw7_mag,camo16,ch_iw7_mag_pistol_only,0,
iw7_mag,camo47,ch_iw7_mag_5attachments,0,
iw7_mag,camo14,ch_iw7_mag_2multikill,0,
iw7_mag,camo12,ch_iw7_mag_3streak,0,
iw7_mag,camo10,ch_iw7_mag_gold,0,
iw7_mag,camo95,ch_diamond_pistol,0,MP_FRONTEND_ONLY_DLC_PISTOL_DIAMOND
iw7_mag,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_mag,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_unsalmg,camo05,ch_iw7_unsalmg,0,
iw7_unsalmg,camo09,ch_iw7_unsalmg,1,
iw7_unsalmg,camo11,ch_iw7_unsalmg,2,
iw7_unsalmg,camo07,ch_iw7_unsalmg,3,
iw7_unsalmg,camo27,ch_iw7_unsalmg_headshot,0,
iw7_unsalmg,camo41,ch_iw7_unsalmg_headshot,1,
iw7_unsalmg,camo48,ch_iw7_unsalmg_headshot,2,
iw7_unsalmg,camo45,ch_iw7_unsalmg_headshot,3,
iw7_unsalmg,camo44,ch_iw7_unsalmg_headshot,4,
iw7_unsalmg,camo43,ch_iw7_unsalmg_penetrate,0,
iw7_unsalmg,camo16,ch_iw7_unsalmg_lastshots,0,
iw7_unsalmg,camo47,ch_iw7_unsalmg_6attachments,0,
iw7_unsalmg,camo14,ch_iw7_unsalmg_2multikill,0,
iw7_unsalmg,camo12,ch_iw7_unsalmg_3streak,0,
iw7_unsalmg,camo10,ch_iw7_unsalmg_gold,0,
iw7_unsalmg,camo95,ch_diamond_lmg,0,MP_FRONTEND_ONLY_DLC_LMG_DIAMOND
iw7_unsalmg,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_unsalmg,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_tacburst,camo05,ch_iw7_tacburst,0,
iw7_tacburst,camo09,ch_iw7_tacburst,1,
iw7_tacburst,camo11,ch_iw7_tacburst,2,
iw7_tacburst,camo07,ch_iw7_tacburst,3,
iw7_tacburst,camo27,ch_iw7_tacburst_hipfire,0,
iw7_tacburst,camo41,ch_iw7_tacburst_hipfire,1,
iw7_tacburst,camo48,ch_iw7_tacburst_hipfire,2,
iw7_tacburst,camo45,ch_iw7_tacburst_hipfire,3,
iw7_tacburst,camo44,ch_iw7_tacburst_hipfire,4,
iw7_tacburst,camo43,ch_iw7_tacburst_pointblank,0,
iw7_tacburst,camo16,ch_iw7_tacburst_sliding,0,
iw7_tacburst,camo47,ch_iw7_tacburst_0attachments,0,
iw7_tacburst,camo14,ch_iw7_tacburst_2multikill,0,
iw7_tacburst,camo12,ch_iw7_tacburst_3streak,0,
iw7_tacburst,camo10,ch_iw7_tacburst_gold,0,
iw7_tacburst,camo95,ch_diamond_smg,0,MP_FRONTEND_ONLY_DLC_SMG_DIAMOND
iw7_tacburst,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_SOLAR
iw7_tacburst,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_UBER_CAMO
iw7_katana,camo05,ch_iw7_katana,0,
iw7_katana,camo09,ch_iw7_katana,1,
iw7_katana,camo11,ch_iw7_katana,2,
iw7_katana,camo07,ch_iw7_katana,3,
iw7_katana,camo27,ch_iw7_katana_frontstab,0,
iw7_katana,camo41,ch_iw7_katana_frontstab,1,
iw7_katana,camo48,ch_iw7_katana_frontstab,2,
iw7_katana,camo45,ch_iw7_katana_frontstab,3,
iw7_katana,camo44,ch_iw7_katana_frontstab,4,
iw7_katana,camo43,ch_iw7_katana_backstab,0,
iw7_katana,camo16,ch_iw7_katana_melee_only,0,
iw7_katana,camo47,ch_iw7_katana_sliding,0,
iw7_katana,camo14,ch_iw7_katana_2multikill,0,
iw7_katana,camo12,ch_iw7_katana_3streak,0,
iw7_katana,camo10,ch_iw7_katana_gold,0,
iw7_katana,camo95,ch_diamond_melee,0,MP_FRONTEND_ONLY_DLC_MELEE_DIAMOND
iw7_katana,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_MELEE_SOLAR
iw7_katana,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_MELEE_UBER_CAMO
iw7_nunchucks,camo05,ch_iw7_nunchucks,0,
iw7_nunchucks,camo09,ch_iw7_nunchucks,1,
iw7_nunchucks,camo11,ch_iw7_nunchucks,2,
iw7_nunchucks,camo07,ch_iw7_nunchucks,3,
iw7_nunchucks,camo27,ch_iw7_nunchucks_frontstab,0,
iw7_nunchucks,camo41,ch_iw7_nunchucks_frontstab,1,
iw7_nunchucks,camo48,ch_iw7_nunchucks_frontstab,2,
iw7_nunchucks,camo45,ch_iw7_nunchucks_frontstab,3,
iw7_nunchucks,camo44,ch_iw7_nunchucks_frontstab,4,
iw7_nunchucks,camo43,ch_iw7_nunchucks_backstab,0,
iw7_nunchucks,camo16,ch_iw7_nunchucks_melee_only,0,
iw7_nunchucks,camo47,ch_iw7_nunchucks_sliding,0,
iw7_nunchucks,camo14,ch_iw7_nunchucks_2multikill,0,
iw7_nunchucks,camo12,ch_iw7_nunchucks_3streak,0,
iw7_nunchucks,camo10,ch_iw7_nunchucks_gold,0,
iw7_nunchucks,camo95,ch_diamond_melee,0,MP_FRONTEND_ONLY_DLC_MELEE_DIAMOND
iw7_nunchucks,camo94,ch_solar,0,MP_FRONTEND_ONLY_DLC_MELEE_SOLAR
iw7_nunchucks,camo96,ch_uber_camo,0,MP_FRONTEND_ONLY_DLC_MELEE_UBER_CAMO
iw7_venomx,camo05,ch_iw7_venomx,0,
iw7_venomx,camo09,ch_iw7_venomx,1,
iw7_venomx,camo11,ch_iw7_venomx,2,
iw7_venomx,camo07,ch_iw7_venomx,3,
iw7_venomx,camo27,ch_iw7_venomx_direct,0,
iw7_venomx,camo41,ch_iw7_venomx_direct,1,
iw7_venomx,camo48,ch_iw7_venomx_direct,2,
iw7_venomx,camo45,ch_iw7_venomx_direct,3,
iw7_venomx,camo44,ch_iw7_venomx_direct,4,
iw7_venomx,camo43,ch_iw7_venomx_2multikill,0,
iw7_venomx,camo16,ch_iw7_venomx_no_primary,0,
iw7_venomx,camo47,ch_iw7_venomx_kill_streak,0,
