130,mode_dom_neutralized_cap,icon_medal_secure,gamemode,MEDALS_MP_MODE_DOM_NEUTRALIZED_CAP,MEDALS_MP_MODE_DOM_NEUTRALIZED_CAP_DESC,0,50,count,1,medal_mode_dom_secure_xp,medal_mode_dom_secure_neutralilized_score,1
131,mode_uplink_dunk,icon_medal_hacker,gamemode,MEDALS_MP_MODE_UPLINK_DUNK,MEDALS_MP_MODE_UPLINK_DUNK_DESC,0,1500,count,1,medal_mode_uplink_dunk_xp,medal_mode_uplink_dunk_score,1
132,mode_uplink_fieldgoal,icon_medal_ddos,gamemode,MEDALS_MP_MODE_UPLINK_THROW_SCORE,MEDALS_MP_MODE_UPLINK_THROW_SCORE_DESC,0,1500,count,1,medal_mode_uplink_fieldgoal_xp,medal_mode_uplink_fieldgoal_score,1
133,mode_uplink_intercept,icon_medal_counterhack,gamemode,MEDALS_MP_MODE_UPLINK_INTERCEPT,MEDALS_MP_MODE_UPLINK_INTERCEPT_DESC,0,100,count,1,medal_mode_uplink_intercept_xp,medal_mode_uplink_intercept_score,1
134,mode_uplink_kill_with_ball,icon_medal_virus,gamemode,MEDALS_MP_MODE_UPLINK_KILL_WITH_BALL,MEDALS_MP_MODE_UPLINK_KILL_WITH_BALL_DESC,0,60,count,1,medal_mode_uplink_kill_with_ball_xp,medal_mode_uplink_kill_with_ball_score,1
135,mode_uplink_allyoop,icon_medal_trojan,gamemode,MEDALS_MP_MODE_UPLINK_ALLYOOP,MEDALS_MP_MODE_UPLINK_ALLYOOP_DESC,0,1500,count,1,medal_mode_uplink_allyoop_xp,medal_mode_uplink_allyoop_score,1
136,mode_uplink_kill_carrier,icon_medal_firewall,gamemode,MEDALS_MP_MODE_UPLINK_KILL_CARRIER,MEDALS_MP_MODE_UPLINK_KILL_CARRIER_DESC,0,100,count,1,medal_mode_uplink_kill_carrier_xp,medal_mode_uplink_kill_carrier_score,1
137,mode_x_assault,icon_medal_assault,gamemode,MEDALS_MP_MODE_X_ASSAULT,MEDALS_MP_MODE_X_ASSAULT_DESC,0,60,count,1,medal_mode_x_assault_xp,medal_mode_x_assault_score,1
138,mode_x_defend,icon_medal_basickilljoy,gamemode,MEDALS_MP_MODE_X_DEFEND,MEDALS_MP_MODE_X_DEFEND_DESC,0,60,count,1,medal_mode_x_defend_xp,medal_mode_x_defend_score,1
139,mode_x_wipeout,icon_medal_wipeout,gamemode,MEDALS_MP_MODE_X_WIPEOUT,MEDALS_MP_MODE_X_WIPEOUT_DESC,0,60,count,1,medal_mode_x_wipeout_xp,medal_mode_x_wipeout_score,1
140,mode_siege_secure,icon_medal_secure,gamemode,MEDALS_MP_MODE_SIEGE_SECURE,MEDALS_MP_MODE_SIEGE_SECURE_DESC,0,1500,count,1,medal_mode_siege_secure_xp,medal_mode_siege_secure_score,1
141,mode_gun_quick_kill,icon_medal_gunslinger,gamemode,MEDALS_MP_MODE_GUN_QUICK_KILL,MEDALS_MP_MODE_GUN_QUICK_KILL_DESC,0,60,count,1,medal_mode_gun_quick_kill_xp,medal_mode_gun_quick_kill_score,1
142,mode_gun_melee_1st_place,icon_medal_regicide,gamemode,MEDALS_MP_MODE_GUN_MELEE_1ST_PLACE,MEDALS_MP_MODE_GUN_MELEE_1ST_PLACE_DESC,0,1500,count,1,mode_gun_melee_1st_place_xp,mode_gun_melee_1st_place_score,1
143,mode_gun_melee,icon_medal_humiliation,gamemode,MEDALS_MP_MODE_GUN_MELEE,MEDALS_MP_MODE_GUN_MELEE_DESC,0,60,count,1,mode_gun_melee_xp,mode_gun_melee_score,1
144,match_complete,icon_medal_strengthandhonor,gamemode,MEDALS_MP_MATCH_COMPLETE,MEDALS_MP_MATCH_COMPLETE_DESC,0,10,count,1,medal_match_complete_xp,medal_match_complete_score,1
145,match_complete_win,icon_medal_victor,gamemode,MEDALS_MP_MATCH_COMPLETE_WIN,MEDALS_MP_MATCH_COMPLETE_WIN_DESC,0,10,count,1,medal_match_complete_win_xp,medal_match_complete_win_score,1
146,rock_paper_scissors_win,icon_medal_stillonline,combat,MEDALS_MP_ROCK_PAPER_SCISSORS_WIN,MEDALS_MP_ROCK_PAPER_SCISSORS_WIN_DESC,0,100,count,1,medal_xp_kill_mod_rare,,1
147,simultaneous_kill,icon_medal_simultaneousdeath,combat,MEDALS_MP_SIMULTANEOUS_KILL,MEDALS_MP_SIMULTANEOUS_KILL_DESC,0,15,count,1,medal_xp_kill_mod_common,,1
