ch_lethal_splash,CHALLENGE_LETHAL_SPLASH,CHALLENGE_LETHAL_SPLASH_DESC,,unused,1,lethal,ch_lethal_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_lethal_cluster,CHALLENGE_LETHAL_CLUSTER,CHALLENGE_LETHAL_CLUSTER_DESC,,unused,1,lethal,ch_lethal_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_lethal_tripmine,CHALLENGE_LETHAL_TRIPMINE,CHALLENGE_LETHAL_TRIPMINE_DESC,,unused,1,lethal,ch_lethal_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_lethal_split,CHALLENGE_LETHAL_SPLIT,CHALLENGE_LETHAL_SPLIT_DESC,,unused,1,lethal,ch_lethal_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_lethal_explodingdrone,CHALLENGE_LETHAL_EXPLODINGDRONE,CHALLENGE_LETHAL_EXPLODINGDRONE_DESC,,unused,1,lethal,ch_lethal_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_lethal_blackhole,CHALLENGE_LETHAL_BLACKHOLE,CHALLENGE_LETHAL_BLACKHOLE_DESC,,unused,1,lethal,ch_lethal_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_lethal_armlauncher,CHALLENGE_LETHAL_ARMLAUNCHER,CHALLENGE_LETHAL_ARMLAUNCHER_DESC,,unused,1,lethal,ch_lethal_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_lethal_spider,CHALLENGE_LETHAL_SPIDER,CHALLENGE_LETHAL_SPIDER_DESC,,unused,1,lethal,ch_lethal_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_lethal_c4,CHALLENGE_LETHAL_C4,CHALLENGE_LETHAL_C4_DESC,,unused,1,lethal,ch_lethal_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_lethal_biospike,CHALLENGE_LETHAL_BIOSPIKE,CHALLENGE_LETHAL_BIOSPIKE_DESC,,unused,1,lethal,ch_lethal_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_lethal_bullet_combo,CHALLENGE_LETHAL_BULLET_COMBO,CHALLENGE_LETHAL_BULLET_COMBO_DESC,,unused,1,lethal,ch_lethal_master,,,25,1000,50,,,,,,,,,,,,,,,
ch_destroy_explodingdrone,CHALLENGE_DESTROY_EXPLODINGDRONE,CHALLENGE_DESTROY_EXPLODINGDRONE_DESC,,unused,1,lethal,ch_lethal_master,,,10,1000,50,,,,,,,,,,,,,,,
ch_lethal_master,CHALLENGE_LETHAL_MASTER,CHALLENGE_LETHAL_MASTER_DESC,,unused,1,lethal,,,,12,10000,500,,,,,,,,,,,,,,,
ch_tactical_domeshield,CHALLENGE_TACTICAL_DOMESHIELD,CHALLENGE_TACTICAL_DOMESHIELD_DESC,,unused,1,tactical,ch_tactical_master,,,250,250,50,500,500,60,750,750,70,1000,1000,55,,,,,,
ch_tactical_blackout,CHALLENGE_TACTICAL_BLACKOUT,CHALLENGE_TACTICAL_BLACKOUT_DESC,,unused,1,tactical,ch_tactical_master,,,10,250,50,20,500,60,30,750,70,40,1000,55,,,,,,
ch_tactical_trophy,CHALLENGE_TACTICAL_TROPHY,CHALLENGE_TACTICAL_TROPHY_DESC,,unused,1,tactical,ch_tactical_master,,,10,250,50,20,500,60,30,750,70,40,1000,55,,,,,,
ch_tactical_smoke,CHALLENGE_TACTICAL_SMOKE,CHALLENGE_TACTICAL_SMOKE_DESC,,unused,1,tactical,ch_tactical_master,,,10,250,50,20,500,60,30,750,70,40,1000,55,,,,,,
ch_tactical_emp_eqp,CHALLENGE_TACTICAL_EMP_EQP,CHALLENGE_TACTICAL_EMP_EQP_DESC,,unused,1,tactical,ch_tactical_master,,,5,40,5,10,500,45,15,750,50,20,1000,55,,,,,,
ch_tactical_radar,CHALLENGE_TACTICAL_RADAR,CHALLENGE_TACTICAL_RADAR_DESC,,unused,1,tactical,ch_tactical_master,,,10,250,50,20,500,60,30,750,70,40,1000,55,,,,,,
ch_tactical_adrenaline,CHALLENGE_TACTICAL_ADRENALINE,CHALLENGE_TACTICAL_ADRENALINE_DESC,,unused,1,tactical,ch_tactical_master,,,20,250,50,40,500,60,60,750,70,80,1000,55,,,,,,
ch_tactical_concussion,CHALLENGE_TACTICAL_CONCUSSION,CHALLENGE_TACTICAL_CONCUSSION_DESC,,unused,1,tactical,ch_tactical_master,,,10,250,50,20,500,60,30,750,70,40,1000,55,,,,,,
ch_tactical_cryomine,CHALLENGE_TACTICAL_CRYOMINE,CHALLENGE_TACTICAL_CRYOMINE_DESC,,unused,1,tactical,ch_tactical_master,,,10,250,50,20,500,60,30,750,70,40,1000,55,,,,,,
ch_tactical_uses,CHALLENGE_TACTICAL_USES,CHALLENGE_TACTICAL_USES_DESC,,unused,1,tactical,ch_tactical_master,,,100,250,50,250,500,60,500,750,70,750,1000,55,,,,,,
ch_tactical_two_uses,CHALLENGE_TACTICAL_TWO_USES,CHALLENGE_TACTICAL_TWO_USES_DESC,,unused,1,tactical,ch_tactical_master,,,50,1000,50,,,,,,,,,,,,,,,
ch_dome_kill,CHALLENGE_DOME_KILL,CHALLENGE_DOME_KILL_DESC,,unused,1,tactical,ch_tactical_master,,,50,1000,50,,,,,,,,,,,,,,,
ch_tactical_master,CHALLENGE_TACTICAL_MASTER,CHALLENGE_TACTICAL_MASTER_DESC,,unused,1,tactical,,,,12,10000,500,,,,,,,,,,,,,,,
ch_stick_teammate,CHALLENGE_STICK_TEAMMATE,CHALLENGE_STICK_TEAMMATE_DESC,,unused,1,feats,ch_feats_master,,,1,1500,50,,,,,,,,,,,,,,,
ch_pre_adrenaline,CHALLENGE_PRE_ADRENALINE,CHALLENGE_PRE_ADRENALINE_DESC,,unused,1,feats,ch_feats_master,,,50,1500,50,,,,,,,,,,,,,,,
ch_dome_defense,CHALLENGE_DOME_DEFENSE,CHALLENGE_DOME_DEFENSE_DESC,,unused,1,feats,ch_feats_master,,,30,1500,50,,,,,,,,,,,,,,,
ch_dome_assault,CHALLENGE_DOME_ASSAULT,CHALLENGE_DOME_ASSAULT_DESC,,unused,1,feats,ch_feats_master,,,30,1500,50,,,,,,,,,,,,,,,
ch_enemy_equip_kill,CHALLENGE_ENEMY_EQUIP_KILL,CHALLENGE_ENEMY_EQUIP_KILL_DESC,,unused,1,feats,ch_feats_master,,,3,1500,50,,,,,,,,,,,,,,,
ch_biospike_double,CHALLENGE_BIOSPIKE_DOUBLE,CHALLENGE_BIOSPIKE_DOUBLE_DESC,,unused,1,feats,ch_feats_master,,,10,1500,50,,,,,,,,,,,,,,,
ch_explodingdrone_combo,CHALLENGE_EXPLODINGDRONE_COMBO,CHALLENGE_EXPLODINGDRONE_COMBO_DESC,,unused,1,feats,ch_feats_master,,,5,1500,50,,,,,,,,,,,,,,,
ch_biospike_longrange,CHALLENGE_BIOSPIKE_LONGRANGE,CHALLENGE_BIOSPIKE_LONGRANGE_DESC,,unused,1,feats,ch_feats_master,,,1,1500,50,,,,,,,,,,,,,,,
ch_direct_impact,CHALLENGE_DIRECT_IMPACT,CHALLENGE_DIRECT_IMPACT_DESC,,unused,1,feats,ch_feats_master,,,5,1500,50,,,,,,,,,,,,,,,
ch_tripmine_explode,CHALLENGE_TRIPMINE_EXPLODE,CHALLENGE_TRIPMINE_EXPLODE_DESC,,unused,1,feats,ch_feats_master,,,1,1500,50,,,,,,,,,,,,,,,
ch_plasma_cryo_combo,CHALLENGE_PLASMA_CRYO_COMBO,CHALLENGE_PLASMA_CRYO_COMBO_DESC,,unused,1,feats,ch_feats_master,,,1,1500,50,,,,,,,,,,,,,,,
ch_c4_air_kill,CHALLENGE_C4_AIR_KILL,CHALLENGE_C4_AIR_KILL_DESC,,unused,1,feats,ch_feats_master,,,1,1500,50,,,,,,,,,,,,,,,
ch_feats_master,CHALLENGE_FEATS_MASTER,CHALLENGE_FEATS_MASTER_DESC,,unused,1,feats,,,,12,10000,500,,,,,,,,,,,,,,,
ch_super_weapon_assault,CHALLENGE_SUPER_WEAPON_ASSAULT,CHALLENGE_SUPER_WEAPON_ASSAULT_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_super_streak_assault,CHALLENGE_SUPER_STREAK_ASSAULT,CHALLENGE_SUPER_STREAK_ASSAULT_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,2,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_super_weapon_armor,CHALLENGE_SUPER_WEAPON_ARMOR,CHALLENGE_SUPER_WEAPON_ARMOR_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_super_streak_armor,CHALLENGE_SUPER_STREAK_ARMOR,CHALLENGE_SUPER_STREAK_ARMOR_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,2,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_super_weapon_synaptic,CHALLENGE_SUPER_WEAPON_SYNAPTIC,CHALLENGE_SUPER_WEAPON_SYNAPTIC_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_super_streak_synaptic,CHALLENGE_SUPER_STREAK_SYNAPTIC,CHALLENGE_SUPER_STREAK_SYNAPTIC_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,2,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_super_weapon_ftl,CHALLENGE_SUPER_WEAPON_FTL,CHALLENGE_SUPER_WEAPON_FTL_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_super_streak_ftl,CHALLENGE_SUPER_STREAK_FTL,CHALLENGE_SUPER_STREAK_FTL_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,2,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_super_weapon_six,CHALLENGE_SUPER_WEAPON_SIX,CHALLENGE_SUPER_WEAPON_SIX_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_super_streak_six,CHALLENGE_SUPER_STREAK_SIX,CHALLENGE_SUPER_STREAK_SIX_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,2,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_super_weapon_ghost,CHALLENGE_SUPER_WEAPON_GHOST,CHALLENGE_SUPER_WEAPON_GHOST_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_super_streak_ghost,CHALLENGE_SUPER_STREAK_GHOST,CHALLENGE_SUPER_STREAK_GHOST_DESC,,unused,1,rigweapons,ch_super_weapon_master,,,2,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_super_weapon_master,CHALLENGE_SUPER_WEAPON_MASTER,CHALLENGE_SUPER_WEAPON_MASTER_DESC,,unused,1,rigweapons,,,,12,10000,500,,,,,,,,,,,,,,,
ch_ability_overdrive,CHALLENGE_ABILITY_OVERDRIVE,CHALLENGE_ABILITY_OVERDRIVE_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_amplify,CHALLENGE_ABILITY_AMPLIFY,CHALLENGE_ABILITY_AMPLIFY_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_bull_charge,CHALLENGE_ABILITY_BULL_CHARGE,CHALLENGE_ABILITY_BULL_CHARGE_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_reactive_armor,CHALLENGE_ABILITY_REACTIVE_ARMOR,CHALLENGE_ABILITY_REACTIVE_ARMOR_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_rewind,CHALLENGE_ABILITY_REWIND,CHALLENGE_ABILITY_REWIND_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_reaper,CHALLENGE_ABILITY_REAPER,CHALLENGE_ABILITY_REAPER_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_teleport,CHALLENGE_ABILITY_TELEPORT,CHALLENGE_ABILITY_TELEPORT_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_phase_shift,CHALLENGE_ABILITY_PHASE_SHIFT,CHALLENGE_ABILITY_PHASE_SHIFT_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_micro_turret,CHALLENGE_ABILITY_MICRO_TURRET,CHALLENGE_ABILITY_MICRO_TURRET_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_centurion,CHALLENGE_ABILITY_CENTURION,CHALLENGE_ABILITY_CENTURION_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_pulsar,CHALLENGE_ABILITY_PULSAR,CHALLENGE_ABILITY_PULSAR_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_ability_active_camo,CHALLENGE_ABILITY_ACTIVE_CAMO,CHALLENGE_ABILITY_ACTIVE_CAMO_DESC,,unused,1,rigabilities,ch_abilities_master,,,5,500,50,10,1000,60,20,2500,70,,,,,,,,,
ch_abilities_master,CHALLENGE_ABILITIES_MASTER,CHALLENGE_ABILITIES_MASTER_DESC,,unused,1,rigabilities,,,,12,10000,500,,,,,,,,,,,,,,,
ch_trait_ping,CHALLENGE_TRAIT_PING,CHALLENGE_TRAIT_PING_DESC,,unused,1,rigtraits,ch_traits_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_trait_support,CHALLENGE_TRAIT_SUPPORT,CHALLENGE_TRAIT_SUPPORT_DESC,,unused,1,rigtraits,ch_traits_master,,,5,500,50,10,1000,60,20,2500,70,35,5000,55,60,7500,60,,,
ch_trait_icu,CHALLENGE_TRAIT_ICU,CHALLENGE_TRAIT_ICU_DESC,,unused,1,rigtraits,ch_traits_master,,,5,500,50,10,1000,60,20,2500,70,35,5000,55,60,7500,60,,,
ch_trait_man_at_arms,CHALLENGE_TRAIT_MAN_AT_ARMS,CHALLENGE_TRAIT_MAN_AT_ARMS_DESC,,unused,1,rigtraits,ch_traits_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_trait_momentum,CHALLENGE_TRAIT_MOMENTUM,CHALLENGE_TRAIT_MOMENTUM_DESC,,unused,1,rigtraits,ch_traits_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_trait_rushdown,CHALLENGE_TRAIT_RUSHDOWN,CHALLENGE_TRAIT_RUSHDOWN_DESC,,unused,1,rigtraits,ch_traits_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_trait_super_pack,CHALLENGE_TRAIT_SUPER_PACK,CHALLENGE_TRAIT_SUPER_PACK_DESC,,unused,1,rigtraits,ch_traits_master,,,5,500,50,10,1000,60,20,2500,70,35,5000,55,60,7500,60,,,
ch_trait_perception,CHALLENGE_TRAIT_PERCEPTION,CHALLENGE_TRAIT_PERCEPTION_DESC,,unused,1,rigtraits,ch_traits_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_trait_eye_spy,CHALLENGE_TRAIT_EYE_SPY,CHALLENGE_TRAIT_EYE_SPY_DESC,,unused,1,rigtraits,ch_traits_master,,,15,500,50,35,1000,60,65,2500,70,100,5000,55,150,7500,60,,,
ch_trait_personal_trophy,CHALLENGE_TRAIT_PERSONAL_TROPHY,CHALLENGE_TRAIT_PERSONAL_TROPHY_DESC,,unused,1,rigtraits,ch_traits_master,,,20,500,50,50,1000,60,100,2500,70,150,5000,55,200,7500,60,,,
ch_trait_marked_target,CHALLENGE_TRAIT_MARKED_TARGET,CHALLENGE_TRAIT_MARKED_TARGET_DESC,,unused,1,rigtraits,ch_traits_master,,,20,500,50,50,1000,60,100,2500,70,150,5000,55,200,7500,60,,,
ch_trait_perch,CHALLENGE_TRAIT_REARGUARD,CHALLENGE_TRAIT_REARGUARD_DESC,,unused,1,rigtraits,ch_traits_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,100,7500,60,,,
ch_traits_master,CHALLENGE_TRAITS_MASTER,CHALLENGE_TRAITS_MASTER_DESC,,unused,1,rigtraits,,,,12,10000,500,,,,,,,,,,,,,,,
ch_killjoy_assault_weapon,CHALLENGE_KILLJOY_ASSAULT_WEAPON,CHALLENGE_KILLJOY_ASSAULT_WEAPON_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_assault_ability,CHALLENGE_KILLJOY_ASSAULT_ABILITY,CHALLENGE_KILLJOY_ASSAULT_ABILITY_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_armor_weapon,CHALLENGE_KILLJOY_ARMOR_WEAPON,CHALLENGE_KILLJOY_ARMOR_WEAPON_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_armor_ability,CHALLENGE_KILLJOY_ARMOR_ABILITY,CHALLENGE_KILLJOY_ARMOR_ABILITY_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_synaptic_weapon,CHALLENGE_KILLJOY_SYNAPTIC_WEAPON,CHALLENGE_KILLJOY_SYNAPTIC_WEAPON_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_synaptic_ability,CHALLENGE_KILLJOY_SYNAPTIC_ABILITY,CHALLENGE_KILLJOY_SYNAPTIC_ABILITY_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_ftl_weapon,CHALLENGE_KILLJOY_FTL_WEAPON,CHALLENGE_KILLJOY_FTL_WEAPON_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_ftl_ability,CHALLENGE_KILLJOY_FTL_ABILITY,CHALLENGE_KILLJOY_FTL_ABILITY_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_six_weapon,CHALLENGE_KILLJOY_SIX_WEAPON,CHALLENGE_KILLJOY_SIX_WEAPON_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_six_ability,CHALLENGE_KILLJOY_SIX_ABILITY,CHALLENGE_KILLJOY_SIX_ABILITY_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_ghost_weapon,CHALLENGE_KILLJOY_GHOST_WEAPON,CHALLENGE_KILLJOY_GHOST_WEAPON_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_ghost_ability,CHALLENGE_KILLJOY_GHOST_ABILITY,CHALLENGE_KILLJOY_GHOST_ABILITY_DESC,,unused,1,rigkilljoys,ch_killjoy_master,,,10,500,50,25,1000,60,50,2500,70,75,5000,55,,,,,,
ch_killjoy_master,CHALLENGE_KILLJOYS_MASTER,CHALLENGE_KILLJOYS_MASTER_DESC,,unused,1,rigkilljoys,,,,12,10000,500,,,,,,,,,,,,,,,
ch_attach_xmags,CHALLENGE_ATTACH_XMAGS,CHALLENGE_ATTACH_XMAGS_DESC,,unused,1,combathandling,ch_combat_handling_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_grip,CHALLENGE_ATTACH_GRIP,CHALLENGE_ATTACH_GRIP_DESC,,unused,1,combathandling,ch_combat_handling_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_fastaim,CHALLENGE_ATTACH_FASTAIM,CHALLENGE_ATTACH_FASTAIM_DESC,,unused,1,combathandling,ch_combat_handling_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_stock,CHALLENGE_ATTACH_STOCK,CHALLENGE_ATTACH_STOCK_DESC,,unused,1,combathandling,ch_combat_handling_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_cpu,CHALLENGE_ATTACH_CPU,CHALLENGE_ATTACH_CPU_DESC,,unused,1,combathandling,ch_combat_handling_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_akimbo,CHALLENGE_ATTACH_AKIMBO,CHALLENGE_ATTACH_AKIMBO_DESC,,unused,1,combathandling,ch_combat_handling_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_xmags_two_kills,CHALLENGE_XMAGS_TWO_KILLS,CHALLENGE_XMAGS_TWO_KILLS_DESC,,unused,1,combathandling,ch_combat_handling_master,,,10,750,50,,,,,,,,,,,,,,,
ch_grip_accuracy,CHALLENGE_GRIP_ACCURACY,CHALLENGE_GRIP_ACCURACY_DESC,,unused,1,combathandling,ch_combat_handling_master,,,12,750,50,,,,,,,,,,,,,,,
ch_fastaim_ads_kill,CHALLENGE_FASTAIM_ADS_KILL,CHALLENGE_FASTAIM_ADS_KILL_DESC,,unused,1,combathandling,ch_combat_handling_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_stock_ads_kill,CHALLENGE_STOCK_ADS_KILL,CHALLENGE_STOCK_ADS_KILL_DESC,,unused,1,combathandling,ch_combat_handling_master,,,50,750,50,,,,,,,,,,,,,,,
ch_cpu_ads_kill,CHALLENGE_CPU_ADS_KILL,CHALLENGE_CPU_ADS_KILL_DESC,,unused,1,combathandling,ch_combat_handling_master,,,35,750,50,,,,,,,,,,,,,,,
ch_akimbo_jump_kill,CHALLENGE_AKIMBO_JUMP_KILL,CHALLENGE_AKIMBO_JUMP_KILL_DESC,,unused,1,combathandling,ch_combat_handling_master,,,25,750,50,,,,,,,,,,,,,,,
ch_combat_handling_master,CHALLENGE_COMBAT_HANDLING_MASTER,CHALLENGE_COMBAT_HANDLING_MASTER_DESC,,unused,1,combathandling,,,,12,10000,500,,,,,,,,,,,,,,,
ch_attach_fmj,CHALLENGE_ATTACH_FMJ,CHALLENGE_ATTACH_FMJ_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_highcal,CHALLENGE_ATTACH_HIGHCAL,CHALLENGE_ATTACH_HIGHCAL_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_silencer,CHALLENGE_ATTACH_SILENCER,CHALLENGE_ATTACH_SILENCER_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_barrelrange,CHALLENGE_ATTACH_BARRELRANGE,CHALLENGE_ATTACH_BARRELRANGE_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_hipaim,CHALLENGE_ATTACH_HIPAIM,CHALLENGE_ATTACH_HIPAIM_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_rof,CHALLENGE_ATTACH_OPTIC,CHALLENGE_ATTACH_OPTIC_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_firetypeauto,CHALLENGE_ATTACH_FIRETYPEAUTO,CHALLENGE_ATTACH_FIRETYPEAUTO_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_attach_ricochet,CHALLENGE_ATTACH_RICOCHET,CHALLENGE_ATTACH_RICOCHET_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,10,250,50,25,500,60,75,750,70,150,1500,55,300,3000,60,,,
ch_fmj_penetrate,CHALLENGE_FMJ_PENETRATE,CHALLENGE_FMJ_PENETRATE_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,30,750,50,,,,,,,,,,,,,,,
ch_highcal_headshots,CHALLENGE_HIGHCAL_HEADSHOTS,CHALLENGE_HIGHCAL_HEADSHOTS_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,50,750,50,,,,,,,,,,,,,,,
ch_barrelrange_longshots,CHALLENGE_BARRELRANGE_LONGSHOTS,CHALLENGE_BARRELRANGE_LONGSHOTS_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,50,750,50,,,,,,,,,,,,,,,
ch_hipaim_hipfire,CHALLENGE_HIPAIM_HIPFIRE,CHALLENGE_HIPAIM_HIPFIRE_DESC,,unused,1,combatefficiency,ch_combat_efficiency_master,,,50,750,50,,,,,,,,,,,,,,,
ch_combat_efficiency_master,CHALLENGE_COMBAT_EFFICIENCY_MASTER,CHALLENGE_COMBAT_EFFICIENCY_MASTER_DESC,,unused,1,combatefficiency,,,,12,10000,500,,,,,,,,,,,,,,,
ch_perk_kills_awareness,CHALLENGE_PERK_KILLS_AWARENESS,CHALLENGE_PERK_KILLS_AWARENESS_DESC,,unused,1,perk_1,ch_perk_1_master,,,10,500,50,25,1000,60,75,2500,70,150,5000,55,300,7500,60,,,
ch_perk_kills_blindeye,CHALLENGE_PERK_KILLS_BLINDEYE,CHALLENGE_PERK_KILLS_BLINDEYE_DESC,,unused,1,perk_1,ch_perk_1_master,,,5,500,50,10,1000,60,25,2500,70,50,5000,55,75,7500,60,,,
ch_perk_kills_blastshield,CHALLENGE_PERK_KILLS_BLASTSHIELD,CHALLENGE_PERK_KILLS_BLASTSHIELD_DESC,,unused,1,perk_1,ch_perk_1_master,,,10,500,50,25,1000,60,75,2500,70,150,5000,55,300,7500,60,,,
ch_perk_kills_dexterity,CHALLENGE_PERK_KILLS_DEXTERITY,CHALLENGE_PERK_KILLS_DEXTERITY_DESC,,unused,1,perk_1,ch_perk_1_master,,,10,500,50,25,1000,60,75,2500,70,150,5000,55,300,7500,60,,,
ch_perk_overclock,CHALLENGE_PERK_OVERCLOCK,CHALLENGE_PERK_OVERCLOCK_DESC,,unused,1,perk_1,ch_perk_1_master,,,5,500,50,10,1000,60,25,2500,70,50,5000,55,75,7500,60,,,
ch_perk_kills_ghost,CHALLENGE_PERK_KILLS_GHOST,CHALLENGE_PERK_KILLS_GHOST_DESC,,unused,1,perk_1,ch_perk_1_master,,,10,500,50,25,1000,60,75,2500,70,150,5000,55,300,7500,60,,,
