143,camo143,0,camo_playercard_186,0.70 0.70 0.70,1 1,LUA_MENU_CAMO_143,icon_camo_143,143,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
144,camo144,0,camo_playercard_191,0.47 0.13 0.07,1 1,LUA_MENU_CAMO_144,icon_camo_144,144,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
145,camo145,0,camo_playercard_197,1.0 0.56 1.0,1 1,LUA_MENU_CAMO_145,icon_camo_145,145,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
146,camo146,0,camo_playercard_201,1.0 0.37 0.15,1 1,LUA_MENU_CAMO_146,icon_camo_146,146,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
147,camo147,0,camo_playercard_207,0.24 0.24 0.24,1 1,LUA_MENU_CAMO_147,icon_camo_147,147,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
148,camo148,0,camo_playercard_212,0.50 0.48 0.45,1 1,LUA_MENU_CAMO_148,icon_camo_148,148,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
149,camo149,0,camo_playercard_213,0.50 0.50 0.50,1 1,LUA_MENU_CAMO_149,icon_camo_149,149,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
150,camo150,0,camo_playercard_215,0.79 0.59 0.86,1 1,LUA_MENU_CAMO_150,icon_camo_150,150,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
151,camo151,0,camo_playercard_217,0.66 0.3 0.7,1 1,LUA_MENU_CAMO_151,icon_camo_151,151,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
152,camo152,0,camo_playercard_228,0.47 0.68 0.83,1 1,LUA_MENU_CAMO_152,icon_camo_152,152,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
153,camo153,0,camo_playercard_256,1.0 0.66 0.58,1 1,LUA_MENU_CAMO_153,icon_camo_153,153,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
154,camo154,0,camo_playercard_257,1.0 0.13 0.13,1 1,LUA_MENU_CAMO_154,icon_camo_154,154,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
155,camo155,0,camo_playercard_332,0.94 0.80 0,1 1,LUA_MENU_CAMO_155,icon_camo_155,155,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
156,camo156,0,camo_playercard_333,0.94 0.80 0,1 1,LUA_MENU_CAMO_156,icon_camo_156,156,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
157,camo157,0,camo_playercard_336,0.94 0.80 0,1 1,LUA_MENU_CAMO_157,icon_camo_157,157,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
158,camo158,0,camo_playercard_337,0.94 0.80 0,1 1,LUA_MENU_CAMO_158,icon_camo_158,158,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
159,camo159,0,camo_playercard_338,0.94 0.80 0,1 1,LUA_MENU_CAMO_159,icon_camo_159,159,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
160,camo160,0,camo_playercard_339,0.54 0.82 0.20,1 1,LUA_MENU_CAMO_160,icon_camo_160,160,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
161,camo161,0,camo_playercard_340,0.54 0.82 0.20,1 1,LUA_MENU_CAMO_161,icon_camo_161,161,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
162,camo162,0,camo_playercard_352,0.88 0.72 0.23,1 1,LUA_MENU_CAMO_162,icon_camo_162,162,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
163,camo163,0,camo_playercard_353,0.83 0.25 0.27,1 1,LUA_MENU_CAMO_163,icon_camo_163,163,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
164,camo164,0,camo_playercard_354,0.86 0.81 0,1 1,LUA_MENU_CAMO_164,icon_camo_164,164,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
165,camo165,0,camo_playercard_355,1.0 0.27 0.20,1 1,LUA_MENU_CAMO_165,icon_camo_165,165,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
166,camo166,0,camo_playercard_356,0.94 0.84 0.09,1 1,LUA_MENU_CAMO_166,icon_camo_166,166,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
167,camo167,0,camo_playercard_357,1.0 0.23 0.26,1 1,LUA_MENU_CAMO_167,icon_camo_167,167,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
168,camo168,0,camo_playercard_358,1.0 0.18 0.04,1 1,LUA_MENU_CAMO_168,icon_camo_168,168,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
169,camo169,0,camo_playercard_359,0.156 0.603 0.415,1 1,LUA_MENU_CAMO_169,icon_camo_169,169,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
170,camo170,0,camo_playercard_360,0.156 0.64 0.36,1 1,LUA_MENU_CAMO_170,icon_camo_170,170,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
171,camo171,0,camo_playercard_361,1.0 0 0,1 1,LUA_MENU_CAMO_171,icon_camo_171,171,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
172,camo172,0,camo_playercard_362,0.90 0.11 0.18,1 1,LUA_MENU_CAMO_172,icon_camo_172,172,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
173,camo173,0,camo_playercard_363,0.26 0.32 0.81,1 1,LUA_MENU_CAMO_173,icon_camo_173,173,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
174,camo174,0,camo_playercard_364,0.88 0.75 0.27,1 1,LUA_MENU_CAMO_174,icon_camo_174,174,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
175,camo175,0,camo_playercard_365,0.11 0.17 0.98,1 1,LUA_MENU_CAMO_175,icon_camo_175,175,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
176,camo176,0,camo_playercard_366,1.0 1.0 0,1 1,LUA_MENU_CAMO_176,icon_camo_176,176,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
177,camo177,0,camo_playercard_367,1.0 1.0 0,1 1,LUA_MENU_CAMO_177,icon_camo_177,177,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
178,camo178,0,camo_playercard_368,0.06 0.13 0.66,1 1,LUA_MENU_CAMO_178,icon_camo_178,178,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
179,camo179,0,camo_playercard_369,0.06 0.13 0.66,1 1,LUA_MENU_CAMO_179,icon_camo_179,179,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
180,camo180,0,camo_playercard_384,0.67 0.74 0.733,1 1,LUA_MENU_CAMO_180,icon_camo_180,180,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
181,camo181,0,camo_playercard_389,0.35 0.79 0.27,1 1,LUA_MENU_CAMO_181,icon_camo_181,181,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
182,camo182,0,camo_playercard_400,0.95 0.73 0.13,1 1,LUA_MENU_CAMO_182,icon_camo_182,182,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
183,camo183,0,camo_playercard_401,0.70 0.45 0.03,1 1,LUA_MENU_CAMO_183,icon_camo_183,183,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
184,camo184,0,camo_playercard_403,0.57 0.08 0.078,1 1,LUA_MENU_CAMO_184,icon_camo_184,184,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
185,camo185,0,camo_playercard_407,0.25 0.66 0.79,1 1,LUA_MENU_CAMO_185,icon_camo_185,185,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
186,camo186,0,camo_186,0.2 0.25 0.39,1 1,LUA_MENU_CAMO_186,icon_camo_186,186,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
187,camo187,0,camo_187,0.37 0.69 0.81,1 1,LUA_MENU_CAMO_187,icon_camo_187,187,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
188,camo188,0,camo_188,0 0.43 0.76,1 1,LUA_MENU_CAMO_188,icon_camo_188,188,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
189,camo189,0,camo_189,0.99 0.26 0,1 1,LUA_MENU_CAMO_189,icon_camo_189,189,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
190,camo190,0,camo_190,0.44 0.23 0.14,1 1,LUA_MENU_CAMO_190,icon_camo_190,190,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
191,camo191,0,camo_191,0.40 0.439 0.247,1 1,LUA_MENU_CAMO_191,icon_camo_191,191,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
192,camo192,0,camo_192,0.41 0.44 0.32,1 1,LUA_MENU_CAMO_192,icon_camo_192,192,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
193,camo193,0,camo_193,0.423 0.439 0.443,1 1,LUA_MENU_CAMO_193,icon_camo_193,193,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
194,camo194,0,camo_194,0.66 0.658 0.670,1 1,LUA_MENU_CAMO_194,icon_camo_194,194,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
195,camo195,0,camo_195,1.0 0.39 0.368,1 1,LUA_MENU_CAMO_195,icon_camo_195,195,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
196,camo196,0,camo_196,0.46 0.498 0.24,1 1,LUA_MENU_CAMO_196,icon_camo_196,196,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
197,camo197,0,camo_197,0.31 0.31 0.31,1 1,LUA_MENU_CAMO_197,icon_camo_197,197,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
198,camo198,0,camo_198,0.31 0.31 0.31,1 1,LUA_MENU_CAMO_198,icon_camo_198,198,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
199,camo199,0,camo_199,0.86 0.87 0.86,1 1,LUA_MENU_CAMO_199,icon_camo_199,199,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
200,camo200,0,camo_200,0.33 0.34 0.31,1 1,LUA_MENU_CAMO_200,icon_camo_200,200,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
201,camo201,0,camo_201,0 0.28 0.686,1 1,LUA_MENU_CAMO_201,icon_camo_201,201,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
202,camo202,0,camo_202,1.0 0.78 0,1 1,LUA_MENU_CAMO_202,icon_camo_202,202,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
203,camo203,0,camo_203,0.745 0.647 0.388,1 1,LUA_MENU_CAMO_203,icon_camo_203,203,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
204,camo204,0,camo_204,0.60 0.31 0.53,4 4,LUA_MENU_CAMO_204,icon_camo_204,204,1,,cp,,999,0,,,
205,camo205,0,camo_205,0.66 0.6 0.015,4 4,LUA_MENU_CAMO_205,icon_camo_205,205,1,,cp,,999,0,,,
206,camo206,0,camo_206,0.22 0.17 0.12,1 1,LUA_MENU_CAMO_206,icon_camo_206,206,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
207,camo207,0,camo_207,0.26 0.33 0.23,1 1,LUA_MENU_CAMO_207,icon_camo_207,207,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
208,camo208,0,camo_208,0.25 0.68 0.55,1 1,LUA_MENU_CAMO_208,icon_camo_208,208,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
209,camo209,0,camo_209,0.29 0.32 0.30,1 1,LUA_MENU_CAMO_209,icon_camo_209,209,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
210,camo210,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_210,icon_camo_01,210,1,,extra,,999,0,,,
211,camo211,0,camo_211,1.0 1.0 1.0,4 4,LUA_MENU_CAMO_211,icon_camo_211,211,1,,cp,,999,0,,,
212,camo212,0,camo_212,1.0 1.0 1.0,4 4,LUA_MENU_CAMO_212,icon_camo_212,212,1,,cp,,999,0,,,
213,camo213,0,camo_213,0.37 0.13 0.33,4 4,LUA_MENU_CAMO_213,icon_camo_213,213,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
214,camo214,0,camo_214,.47 .24 .02,4 4,LUA_MENU_CAMO_214,icon_camo_214,214,1,,loot,loot,1000,1,1,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
215,camo215,0,camo_215,0 .17 .29,4 4,LUA_MENU_CAMO_215,icon_camo_215,215,1,,loot,loot,1001,1,1,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
216,camo216,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_216,icon_camo_01,216,1,,extra,,999,0,,,
217,camo217,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_217,icon_camo_01,217,1,,extra,,999,0,,,
218,camo218,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_218,icon_camo_01,218,1,,extra,,999,0,,,
219,camo219,0,camo_219,0.28 0.50 0.50,4 4,LUA_MENU_CAMO_219,icon_camo_219,219,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
220,camo220,0,camo_220,1.0 0.59 0,4 4,LUA_MENU_CAMO_220,icon_camo_220,220,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
221,camo221,0,camo_221,0 0.074 0,4 4,LUA_MENU_CAMO_221,icon_camo_221,221,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
222,camo222,0,camo_222,0.87 0.87 0.90,4 4,LUA_MENU_CAMO_222,icon_camo_222,222,1,,cp,,999,0,,,
223,camo223,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_223,icon_camo_01,223,1,,extra,,999,0,,,
224,camo224,0,camo_224,0.09 0.25 0.486,4 4,LUA_MENU_CAMO_224,icon_camo_224,224,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
225,camo225,1,camo_225,1.0 1.0 1.0,2 2,LUA_MENU_CAMO_225,icon_camo_225,225,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
226,camo226,0,camo_226,0.17 0.3 0.25,4 4,LUA_MENU_CAMO_226,icon_camo_226,226,1,,loot,loot,999,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
227,camo227,0,camo_227,1.0 1.0 1.0,4 4,LUA_MENU_CAMO_227,icon_camo_227,227,1,,loot,loot,999,0,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
228,camo228,0,camo_228,.61 .14 0,4 4,LUA_MENU_CAMO_228,icon_camo_228,228,1,,loot,loot,999,1,1,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
229,camo229,0,camo_229,.44 .09 .03,4 4,LUA_MENU_CAMO_229,icon_camo_229,229,1,,loot,loot,999,1,1,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
230,camo230,0,camo_230,1.0 1.0 1.0,4 4,LUA_MENU_CAMO_230,icon_camo_01,230,1,,extra,,999,0,,,
231,camo231,0,camo_231,1.0 .77 .31,4 4,LUA_MENU_CAMO_231,icon_camo_231,231,1,,extra,loot,999,1,1,,
232,camo232,0,camo_232,0.1 0.1 0.1,4 4,LUA_MENU_CAMO_232,icon_camo_232,232,1,,loot,loot,1016,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
233,camo233,0,camo_233,0.1 0.1 0.1,4 4,LUA_MENU_CAMO_233,icon_camo_233,233,1,,loot,loot,1017,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
234,camo234,0,camo_234,0.1 0.1 0.1,4 4,LUA_MENU_CAMO_234,icon_camo_234,234,1,,loot,loot,1018,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
235,camo235,0,camo_235,0.1 0.1 0.1,4 4,LUA_MENU_CAMO_235,icon_camo_235,235,1,,loot,loot,1019,1,,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
236,camo236,0,camo_236,0 0 0,4 4,LUA_MENU_CAMO_236,icon_camo_236,236,1,,loot,loot,1020,1,1,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
237,camo237,0,camo_237,0 0 0,4 4,LUA_MENU_CAMO_237,icon_camo_237,237,1,,loot,loot,1021,1,1,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
238,camo238,0,camo_238,0 0 0,4 4,LUA_MENU_CAMO_238,icon_camo_238,238,1,,loot,loot,1022,1,1,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
239,camo239,0,camo_239,0 0 0,4 4,LUA_MENU_CAMO_239,icon_camo_239,239,1,,loot,loot,1023,1,1,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
240,camo240,0,camo_240,0 0 0,4 4,LUA_MENU_CAMO_240,icon_camo_240,240,1,,loot,loot,1024,1,1,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
241,camo241,0,camo_241,0.16 0.16 0.16,4 4,LUA_MENU_CAMO_241,icon_camo_241,241,1,,loot,loot,1025,1,1,,MP_FRONTEND_ONLY_UNLOCKED_VIA_SUPPLY_DROP
242,camo242,0,camo_242,0 0 0,1 1,LUA_MENU_CAMO_242,icon_camo_242,242,1,,extra,,1026,0,,,
243,camo243,0,camo_01,1.0 0.2 0.22,1 1,LUA_MENU_CAMO_243,icon_camo_01,243,1,,extra,,1027,0,,,
244,camo244,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_244,icon_camo_01,244,1,,extra,,1028,0,,,
245,camo245,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_245,icon_camo_01,245,1,,extra,,1029,0,,,
246,camo246,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_246,icon_camo_01,246,1,,extra,,1030,0,,,
247,camo247,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_247,icon_camo_01,247,1,,extra,,1031,0,,,
248,camo248,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_248,icon_camo_01,248,1,,extra,,1032,0,,,
249,camo249,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_249,icon_camo_01,249,1,,extra,,1033,0,,,
250,camo250,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_250,icon_camo_01,250,1,,extra,,1034,0,,,
251,camo251,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_251,icon_camo_01,251,1,,extra,,1035,0,,,
252,camo252,0,camo_01,1.0 0.20 0.254,1 1,LUA_MENU_CAMO_252,icon_camo_01,252,1,,extra,,1036,0,,,
253,camo253,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_253,icon_camo_01,253,1,,extra,,1037,0,,,
254,camo254,0,camo_01,1.0 1.0 1.0,1 1,LUA_MENU_CAMO_254,icon_camo_01,254,1,,extra,,1038,0,,,
